ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXRV,5,BAJADA / BAJISTA,0.30047359397582185,NEUTRAL,BAJISTA_NO_CONFIRMADA,1420.8,1414.5413594594977,1418.784983537876,1380.1063292804204,1380.1063292804204,1453.8942417489457,-0.0014182266766074036,RandomForestRegressor,30.916125858913794,31.220039634745532,0.009734573670864388
