model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,16.945173135839863,13.258381384927048,2.270595122943289,0.9043480628097464,0.5179012345679012
XGBRegressor,16.999216299262816,13.114046197472174,2.2614999500902613,0.9056613256189653,0.5574074074074074
ENSEMBLE_REGRESSION,17.461234928085396,13.51457407637334,2.3443044498862684,0.8958548146479789,0.5228395061728395
Ridge,23.11863902802151,18.220853440406216,3.2536667117934073,0.7869748529192243,0.5092592592592593
