accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
0.6918238993710691,0.5,0.6918238993710691,1.0,0.8178438661710037,0.8256854256854257,0.5868218292248095,0.20222165290022004,0.6918238993710691
