accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
0.6918238993710691,0.5,0.6918238993710691,1.0,0.8178438661710037,0.5,0.6271102756897127,0.21691017647508096,0.6918238993710691
