model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.4662576687116564,0.47648261758691207,0.010224948875255657,0.4540610599078341,0.4618544998644619,0.007793439956627846,0.5396825396825397,0.5570934256055363,0.017410885922996666,0.4490885063702901,0.44232854432095425,-0.0067599620493358215,0.7421042478912008,0.7503687360747909,0.008264488183590157,0.27224264848698077,0.2760237600588563,0.0037811115718755506
RandomForest,0.46421267893660534,0.49284253578732107,0.02862985685071573,0.46387062889672,0.4854127134724858,0.02154208457576584,0.49224806201550386,0.5474452554744526,0.05519719345894869,0.44824139333152613,0.47280767145567903,0.024566278124152907,0.7039713871546365,0.6993248302725773,-0.004646556882059172,0.25532607923888084,0.2530365967418766,-0.002289482497004225
XGBoost,0.48057259713701433,0.47443762781186094,-0.006134969325153394,0.481371984277582,0.47212998102466797,-0.009242003252914022,0.50390625,0.5104761904761905,0.006569940476190528,0.45396787747357004,0.45698359989156956,0.0030157224179995223,0.7381053962452785,0.7376665336826322,-0.00043886256264624723,0.2705827051254595,0.27027761740447964,-0.0003050877209798686
LSTM,0.46830265848670755,0.46830265848670755,0.0,0.5099451070750881,0.4978313906207644,-0.012113716454323686,0.2261904761904762,0.32989690721649484,0.10370643102601865,0.5061839251829764,0.4973400650582813,-0.008843860124695069,0.7023172838442837,0.7026651827935189,0.0003478989492351481,0.25456145236644934,0.25472289154795685,0.00016143918150751668
ENSEMBLE,0.4601226993865031,0.4601226993865031,0.0,0.4541373000813228,0.4522736513960423,-0.0018636486852804945,0.5111111111111111,0.5182481751824818,0.007137064071370713,0.43062144212523723,0.4357380048793711,0.005116562754133858,0.71757414912074,0.7125728845783618,-0.005001264542378259,0.2618627568599449,0.2595336459334962,-0.0023291109264487186
