feature,importance,rank
ext_us2y_level,0.12436092647955758,1
ext_us10y_level,0.07620484586199731,2
ext_fedfunds_level,0.05610348248171777,3
ma_50_vs_200,0.04793299364497866,4
ext_yield_curve_10y2y,0.043977384675899525,5
close_vs_ma_200,0.0326286541403314,6
volatility_60d,0.029629295441309957,7
ext_vix_level,0.02919774626867173,8
macd_signal,0.024590609826402245,9
volatility_45d,0.02452758127142061,10
news_count_log_60d,0.023207391801651354,11
news_count_60d,0.02144538224936829,12
volatility_20d,0.020631683472567018,13
macd,0.020333089198857006,14
volatility_30d,0.019967501593706836,15
sentiment_mean_60d,0.018822666304126982,16
close_vs_ma_100,0.018367999349949017,17
volatility_15d,0.017720255373390777,18
volatility_10d,0.016021729476472117,19
sentiment_positive_ratio_60d,0.01601378418419658,20
month,0.014226203254930672,21
news_count_log_45d,0.01284202299173775,22
sentiment_positive_ratio_45d,0.012696710280736066,23
news_count_45d,0.012633769600032332,24
sentiment_mean_45d,0.011116443470048983,25
ma_20_vs_50,0.010942438509527683,26
return_60d,0.009610029696077034,27
rsi_28,0.009196858788858562,28
return_45d,0.008537703984893558,29
news_count_30d,0.007651246997806799,30
sentiment_negative_ratio_60d,0.007483653377715577,31
news_count_log_30d,0.007434013156179008,32
sentiment_momentum_20_60,0.0073209829790629455,33
sentiment_mean_30d,0.006983281514161114,34
macd_diff,0.006907376984163284,35
close_vs_ma_60,0.0066915328633534235,36
return_30d,0.006598736919541972,37
close_vs_ma_50,0.0063894346889913954,38
sentiment_negative_ratio_45d,0.006299755829396611,39
close_vs_ma_45,0.006163851056689941,40
news_count_log_20d,0.005915348843476393,41
news_count_20d,0.005770573422168611,42
news_count_15d,0.005554771685562109,43
rsi_14,0.005321007460589933,44
return_20d,0.005285798462230266,45
sentiment_momentum_15_45,0.005159277735905092,46
close_vs_ma_30,0.004604239594015774,47
news_count_log_15d,0.004446420438949295,48
sentiment_mean_20d,0.004065673885284242,49
close_vs_ma_20,0.0040540542293402634,50
sentiment_negative_ratio_30d,0.003929278177338359,51
sentiment_available_60d,0.0036760890189311826,52
sentiment_available_45d,0.003676044595584559,53
sentiment_positive_ratio_30d,0.003607127175206982,54
news_count_10d,0.0034497801156598788,55
volatility_5d,0.0034495948230254163,56
return_15d,0.003343145235705081,57
range_pct,0.0032580049931202424,58
sentiment_positive_ratio_20d,0.0030353781072242937,59
news_count_log_10d,0.0028324668191562472,60
sentiment_mean_15d,0.0024256415143674662,61
sentiment_available_15d,0.002406110539728596,62
sentiment_negative_ratio_15d,0.002400497895429259,63
close_vs_ma_15,0.002340553833312965,64
bollinger_position,0.002332456490015558,65
return_10d,0.002293371500671187,66
sentiment_positive_ratio_5d,0.00229181521642904,67
sentiment_negative_ratio_20d,0.0021251256970946765,68
sentiment_momentum_10_30,0.0020934388923618853,69
sentiment_positive_ratio_10d,0.001972865692912637,70
ext_eurusd_return_5d,0.0019218943598281128,71
return_5d,0.001873784516412287,72
close_vs_ma_10,0.0017864325535159084,73
sentiment_positive_ratio_15d,0.0016789521049208212,74
volume_vs_ma20,0.0016180210119044842,75
ext_nasdaq100_return_5d,0.0014272139453880633,76
ext_sp500_return_5d,0.0012901925904786544,77
news_count_log_5d,0.0012630594690567968,78
ext_us2y_change_1d,0.001197706787116703,79
return_3d,0.001169895148502712,80
ext_us10y_change_1d,0.001164192679540757,81
sentiment_mean_10d,0.001123662172845678,82
ext_vix_change_5d,0.001096707781751236,83
sentiment_available_20d,0.0010721069363336885,84
news_count_5d,0.0010679015502839968,85
sentiment_momentum_5_20,0.0009866654691343525,86
sentiment_available_10d,0.0009059979994412669,87
return_1d,0.0008513692048000636,88
return_2d,0.0008449276161971725,89
sentiment_negative_ratio_10d,0.0007894644033305431,90
close_vs_ma_5,0.0007654153861317771,91
sentiment_negative_ratio_5d,0.0007182117087531314,92
ext_nasdaq100_return_1d,0.0006760234784077792,93
ext_vix_change_1d,0.0006703542481876342,94
sentiment_mean_5d,0.0006600274948453199,95
ext_eurusd_return_1d,0.0005945256711330104,96
intraday_return,0.0005836150942597418,97
volume_change_1d,0.0004929546192691506,98
gap_return,0.00044277699939819645,99
ext_sp500_return_1d,0.00042478390192522616,100
news_count_log_1d,0.0004023347899193194,101
ext_fedfunds_change_5d,0.00039865626691948066,102
sentiment_available_30d,0.00037596762664692256,103
sentiment_mean_1d,0.0003245323281726638,104
sentiment_available_5d,0.00025221922749051485,105
news_count_1d,0.00019506302821291832,106
sentiment_available_1d,0.00016882170491535353,107
day_of_week,0.00011236241752990585,108
sentiment_negative_ratio_1d,7.618459619409216e-05,109
sentiment_positive_ratio_1d,8.018979629533723e-06,110
