model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
XGBRegressor,7.252561570074522,5.470969864672881,1.6730854176036172,0.8332502302775919,0.5833333333333333,12.560418056250636,8.80821848192642,1.5372385438168763,0.9086413917691805,0.6134969325153374,True,True
RandomForestRegressor,7.699640128974008,5.8578918162345675,1.7642252420089282,0.830111957791367,0.55,12.68870064690154,8.880405801111236,1.5482722809175085,0.9067657269540631,0.5398773006134969,True,False
ENSEMBLE_REGRESSION,8.225488558883994,6.319795567961263,1.980614121419105,0.7774321098772149,0.5679012345679013,12.653311714933988,8.776451918303001,1.5335911979010897,0.907285064641939,0.5460122699386503,True,False
Ridge,16.469638553660978,12.92171380848031,4.415256045913292,-0.46162814787311596,0.5364197530864198,16.011434388871276,11.927696895292653,2.0852381854999957,0.8515426288513934,0.5623721881390593,False,False
