model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.7217573221757322,0.7259414225941423,0.004184100418410108,0.49252779296519045,0.5032121377802078,0.010684344815017344,0.8376068376068376,0.8392638036809816,0.0016569660741440062,0.7681565518498268,0.7441908146528158,-0.023965737197011006,0.7975155686369013,1.110640743335129,0.31312517469822776,0.21392858152800143,0.24210195075942276,0.02817336923142133
RandomForest,0.7343096234309623,0.7238493723849372,-0.010460251046025104,0.694869691999271,0.5568161108073628,-0.13805358119190814,0.8124076809453471,0.8290155440414507,0.016607863096103626,0.8035356296701295,0.7017040277018407,-0.10183160196828878,0.5609906998119742,0.5650216142162134,0.004030914404239194,0.187863000987481,0.18992971963773045,0.0020667186502494606
XGBoost,0.7280334728033473,0.7384937238493724,0.010460251046025104,0.7639876070712593,0.7474712957900491,-0.016516311281210228,0.7896440129449838,0.8049921996879875,0.015348186743003756,0.8390058319664663,0.8124886094404957,-0.026517222525970552,0.5435797248658171,0.5241734329708152,-0.01940629189500187,0.18230801002165373,0.174951455739603,-0.007356554282050731
LSTM,0.6150627615062761,0.6234309623430963,0.008368200836820106,0.5383861855294332,0.4444824129761254,-0.09390377255330778,0.7286135693215339,0.762532981530343,0.03391941220880912,0.5727173318753418,0.5353562967012939,-0.037361035174047874,0.6741847177877487,0.6568345734421385,-0.01735014434561022,0.24057210669848209,0.23198929405725394,-0.008582812641228149
ENSEMBLE,0.7656903765690377,0.7301255230125523,-0.03556485355648542,0.6427009294696555,0.5191361399671952,-0.1235647895024603,0.8502673796791443,0.8401486988847584,-0.010118680794385937,0.8177966101694915,0.7958128303262256,-0.021983779843265827,0.4819446081105724,0.514412244714949,0.03246763660437657,0.1551660866693809,0.16853054674812187,0.01336446007874098
