ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXRV,30,NEUTRAL / BAJA CONFIANZA,0.5912826268222204,BAJISTA,BAJISTA_NO_CONFIRMADA,1420.8,1404.2080746996828,1408.4206989237816,1319.4942450000653,1319.4942450000653,1468.6479981252367,-0.008712908978194212,RandomForestRegressor,74.84015544326405,83.25991555794634,0.1011262149169776
