feature,coefficient,abs_coefficient,direction,rank
news_count_log_30d,-1.2020658675646145,1.2020658675646145,REDUCE_P_SUBIDA,1
news_count_20d,-1.1963107933584762,1.1963107933584762,REDUCE_P_SUBIDA,2
rsi_14,-0.7998556812660215,0.7998556812660215,REDUCE_P_SUBIDA,3
news_count_log_15d,0.7572794363304985,0.7572794363304985,AUMENTA_P_SUBIDA,4
rsi_28,0.730126906373402,0.730126906373402,AUMENTA_P_SUBIDA,5
sentiment_positive_ratio_10d,-0.707862498850856,0.707862498850856,REDUCE_P_SUBIDA,6
news_count_log_10d,-0.6641193558472752,0.6641193558472752,REDUCE_P_SUBIDA,7
close_vs_ma_45,-0.6573968972596944,0.6573968972596944,REDUCE_P_SUBIDA,8
sentiment_negative_ratio_30d,-0.6559971526602093,0.6559971526602093,REDUCE_P_SUBIDA,9
sentiment_negative_ratio_10d,0.574127274404612,0.574127274404612,AUMENTA_P_SUBIDA,10
sentiment_momentum_10_30,0.5416954883705344,0.5416954883705344,AUMENTA_P_SUBIDA,11
news_count_log_45d,0.5188548320719926,0.5188548320719926,AUMENTA_P_SUBIDA,12
news_count_log_20d,0.4972738809224938,0.4972738809224938,AUMENTA_P_SUBIDA,13
news_count_5d,0.48719853581589384,0.48719853581589384,AUMENTA_P_SUBIDA,14
close_vs_ma_5,-0.4538791754527857,0.4538791754527857,REDUCE_P_SUBIDA,15
sentiment_negative_ratio_15d,0.4531878673233645,0.4531878673233645,AUMENTA_P_SUBIDA,16
sentiment_positive_ratio_60d,0.4201739262163053,0.4201739262163053,AUMENTA_P_SUBIDA,17
sentiment_positive_ratio_30d,0.4153056136386106,0.4153056136386106,AUMENTA_P_SUBIDA,18
sentiment_positive_ratio_5d,0.40860219062417885,0.40860219062417885,AUMENTA_P_SUBIDA,19
news_count_30d,0.40735354173898497,0.40735354173898497,AUMENTA_P_SUBIDA,20
sentiment_mean_15d,0.3688138674612113,0.3688138674612113,AUMENTA_P_SUBIDA,21
sentiment_negative_ratio_5d,-0.36874107453191607,0.36874107453191607,REDUCE_P_SUBIDA,22
news_count_10d,0.3614728618239084,0.3614728618239084,AUMENTA_P_SUBIDA,23
ext_sp500_return_1d,0.3577911142606902,0.3577911142606902,AUMENTA_P_SUBIDA,24
close_vs_ma_15,0.33914956976733535,0.33914956976733535,AUMENTA_P_SUBIDA,25
sentiment_negative_ratio_20d,0.2988496649474691,0.2988496649474691,AUMENTA_P_SUBIDA,26
ext_yield_curve_10y2y,0.2926978830554482,0.2926978830554482,AUMENTA_P_SUBIDA,27
news_count_log_60d,-0.28520256465349525,0.28520256465349525,REDUCE_P_SUBIDA,28
sentiment_mean_45d,0.2810800443589788,0.2810800443589788,AUMENTA_P_SUBIDA,29
close_vs_ma_60,0.27434404512012245,0.27434404512012245,AUMENTA_P_SUBIDA,30
sentiment_mean_5d,-0.26653375117488853,0.26653375117488853,REDUCE_P_SUBIDA,31
return_30d,0.26337578176733834,0.26337578176733834,AUMENTA_P_SUBIDA,32
sentiment_positive_ratio_20d,-0.25994386480436354,0.25994386480436354,REDUCE_P_SUBIDA,33
bollinger_position,0.2595263336771891,0.2595263336771891,AUMENTA_P_SUBIDA,34
sentiment_mean_30d,-0.25165270588626126,0.25165270588626126,REDUCE_P_SUBIDA,35
ma_20_vs_50,0.25139496774012265,0.25139496774012265,AUMENTA_P_SUBIDA,36
sentiment_momentum_5_20,-0.2503265309315613,0.2503265309315613,REDUCE_P_SUBIDA,37
return_15d,-0.24463381047604005,0.24463381047604005,REDUCE_P_SUBIDA,38
sentiment_available_15d,-0.2351231729198348,0.2351231729198348,REDUCE_P_SUBIDA,39
sentiment_positive_ratio_1d,-0.22815880405112643,0.22815880405112643,REDUCE_P_SUBIDA,40
news_count_45d,0.22788785198646735,0.22788785198646735,AUMENTA_P_SUBIDA,41
