model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.5758196721311475,0.5491803278688525,-0.026639344262294973,0.5524352477477478,0.5231559684684685,-0.029279279279279313,0.654424040066778,0.6345514950166113,-0.019872545050166668,0.5648402308558558,0.5461359797297297,-0.01870425112612606,0.73416975272825,0.7468999331666514,0.01273018043840135,0.257468448634072,0.2649491875371662,0.007480738903094197
RandomForest,0.5389344262295082,0.5881147540983607,0.049180327868852514,0.48909065315315314,0.5406109234234234,0.051520270270270285,0.655436447166922,0.6921898928024502,0.03675344563552829,0.5318658502252251,0.5349802927927928,0.0031144425675676546,0.6779591938341583,0.6772989899232293,-0.0006602039109289137,0.24258706098143376,0.24215259531592892,-0.00043446566550484067
XGBoost,0.5122950819672131,0.5081967213114754,-0.004098360655737654,0.5009853603603603,0.4939470720720721,-0.00703828828828823,0.5795053003533569,0.5804195804195804,0.0009142800662235162,0.5019003378378379,0.49345439189189183,-0.00844594594594611,0.7275789172951344,0.720296928146297,-0.007281989148837376,0.265856751123144,0.26199281549400993,-0.003863935629134063
LSTM,0.5020491803278688,0.5368852459016393,0.0348360655737705,0.46875,0.5304054054054055,0.06165540540540548,0.6035889070146819,0.5949820788530465,-0.008606828161635383,0.49028716216216217,0.5464351069819819,0.05614794481981977,0.6920654508448726,0.6910704842840861,-0.0009949665607864588,0.24945927849999833,0.2489682791121291,-0.0004909993878692287
ENSEMBLE,0.5860655737704918,0.5778688524590164,-0.008196721311475419,0.5553913288288288,0.5468046171171171,-0.008586711711711659,0.672077922077922,0.6655844155844156,-0.00649350649350644,0.5373381193693694,0.5317250844594594,-0.005613034909909942,0.6842692182690747,0.6881896769715194,0.003920458702444729,0.24555795438325134,0.24734663392963796,0.0017886795463866179
