baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5419222903885481,0.46531991908868303,0.5994962216624685,0.7854785478547854,0.68,0.46531991908868303,0.7448032071835863,0.2732310838445807,0.6196319018404908,0.1080072934111378,0.3193981898679612,0.05427638454375128,0.15354408829268995,0.14269369760091194,0.15808002466029672,0.44206681163788814,0.9830243262599934,0.46015380072801304,-0.23320322498080426,-0.23320322498080415,3,0.8098159509202454,0.5505050505050505,1.0971820756346002
