accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.5705521472392638,0.5143724049824336,0.628808864265928,0.7491749174917491,0.6837349397590361,0.539923347173427,0.6801797171048872,0.24373967052536288,0.6196319018404908,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.0784646718154769,0.5089543326454082,-0.1296087065302607,0.24130879345603273
0.5991820040899796,0.5177525817097839,0.6295399515738499,0.858085808580858,0.7262569832402235,0.5654210582348558,0.6678275446703221,0.23764715484937618,0.6196319018404908,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.1801386551234352,0.8751041743633683,-0.1199117730972995,0.5296523517382413
0.5644171779141104,0.48866176940274675,0.6130653266331658,0.8052805280528053,0.6961483594864479,0.5376698960218602,0.702150527517665,0.2522232519127559,0.6196319018404908,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.2133485306282954,0.8394480446127461,-0.16105802081630738,0.689161554192229
