variant,model,n_features,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
SIN_SENTIMIENTO,LogisticRegression,58,0.6810699588477366,0.5727437550362611,0.7377892030848329,0.8441176470588235,0.7873799725651578,0.7141619661563255,0.5821012298811464,0.1926956645226827,0.6995884773662552
SIN_SENTIMIENTO,RandomForest,58,0.5987654320987654,0.5530016116035454,0.7346278317152104,0.6676470588235294,0.699537750385208,0.5266921837228042,0.6714353992963682,0.24006035281784727,0.6995884773662552
SIN_SENTIMIENTO,XGBoost,58,0.5473251028806584,0.565088638195004,0.7564102564102564,0.5205882352941177,0.6167247386759582,0.586583400483481,0.7807682077424624,0.28149095859511075,0.6995884773662552
SIN_SENTIMIENTO,LSTM,58,0.4176954732510288,0.5564665592264303,0.8352941176470589,0.2088235294117647,0.3341176470588235,0.5860596293311845,0.7025323850628841,0.25480779780790014,0.6995884773662552
SIN_SENTIMIENTO,ENSEMBLE,58,0.6646090534979424,0.5961522965350524,0.7565217391304347,0.7676470588235295,0.762043795620438,0.65848106365834,0.6035592562696517,0.20817686014752695,0.6995884773662552
CON_SENTIMIENTO,LogisticRegression,110,0.7119341563786008,0.6456083803384367,0.7840909090909091,0.8117647058823529,0.7976878612716763,0.6952256244963739,0.7039851869669094,0.20760533350412633,0.6995884773662552
CON_SENTIMIENTO,RandomForest,110,0.6790123456790124,0.567365028203062,0.7346938775510204,0.8470588235294118,0.7868852459016393,0.6240934730056407,0.6278757498960216,0.2203861624196559,0.6995884773662552
CON_SENTIMIENTO,XGBoost,110,0.6111111111111112,0.6009065269943594,0.7745454545454545,0.6264705882352941,0.6926829268292682,0.6609589041095891,0.6461775329705767,0.22819439346067427,0.6995884773662552
CON_SENTIMIENTO,LSTM,110,0.5802469135802469,0.5417203867848509,0.7281879194630873,0.638235294117647,0.6802507836990596,0.5848307816277196,0.6636202206313352,0.23551892869853217,0.6995884773662552
CON_SENTIMIENTO,ENSEMBLE,110,0.7139917695473251,0.6470789685737308,0.7847025495750708,0.8147058823529412,0.7994227994227994,0.6936140209508461,0.5885474419652764,0.20056509244568846,0.6995884773662552
