accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,phase_offset,n_observations,n_positive,n_negative
0.72,0.75,0.9333333333333333,0.7,0.8,0.7,0.5911264936627145,0.20262691546783074,0.8,0,25,20,5
0.72,0.6746031746031746,0.8235294117647058,0.7777777777777778,0.8,0.7619047619047619,0.5705235339301812,0.19410197487188424,0.72,1,25,18,7
0.72,0.587719298245614,0.8,0.8421052631578947,0.8205128205128205,0.7280701754385965,0.5766157435514746,0.19684975255226875,0.76,2,25,19,6
0.68,0.6031746031746031,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6190476190476191,0.6095066444169229,0.21334828653261564,0.72,3,25,18,7
0.68,0.6031746031746031,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6349206349206349,0.607105832987378,0.21234152413518234,0.72,4,25,18,7
0.76,0.6580882352941176,0.7619047619047619,0.9411764705882353,0.8421052631578947,0.7205882352941176,0.5753318958051217,0.19553341502480986,0.68,5,25,17,8
0.75,0.65625,0.75,0.9375,0.8333333333333334,0.7109375,0.5793562904084716,0.19604949371582328,0.6666666666666666,6,24,16,8
0.75,0.6554621848739496,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.680672268907563,0.5840868707728337,0.19841231388237343,0.7083333333333334,7,24,17,7
0.5833333333333334,0.5,0.6666666666666666,0.75,0.7058823529411765,0.5703125,0.671063393449797,0.2378245237721229,0.6666666666666666,8,24,16,8
0.6666666666666666,0.59375,0.7222222222222222,0.8125,0.7647058823529411,0.7578125,0.5544837880609487,0.1856000084363445,0.6666666666666666,9,24,16,8
0.75,0.6554621848739496,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.6974789915966386,0.5581442813227842,0.1847081925111086,0.7083333333333334,10,24,17,7
0.75,0.71875,0.8125,0.8125,0.8125,0.7265625,0.5640103545479169,0.1881462901465009,0.6666666666666666,11,24,16,8
0.7083333333333334,0.6260504201680672,0.7777777777777778,0.8235294117647058,0.8,0.6890756302521008,0.5798920541657999,0.19604599031835676,0.7083333333333334,12,24,17,7
0.6666666666666666,0.6222222222222222,0.7058823529411765,0.8,0.75,0.7407407407407407,0.589054353172102,0.1999593662168583,0.625,13,24,15,9
0.7083333333333334,0.65625,0.7647058823529411,0.8125,0.7878787878787878,0.609375,0.6406141526876706,0.220965565150374,0.6666666666666666,14,24,16,8
0.625,0.5625,0.7058823529411765,0.75,0.7272727272727273,0.546875,0.6909209218381877,0.24745494124859593,0.6666666666666666,15,24,16,8
0.7916666666666666,0.76890756302521,0.875,0.8235294117647058,0.8484848484848485,0.7899159663865547,0.5367730114346464,0.17577844774008042,0.7083333333333334,16,24,17,7
0.7083333333333334,0.65625,0.7647058823529411,0.8125,0.7878787878787878,0.703125,0.5957953491550996,0.20394861063769273,0.6666666666666666,17,24,16,8
0.7916666666666666,0.75,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.7870370370370371,0.5321486087767496,0.17363946234509542,0.75,18,24,18,6
0.75,0.7394957983193278,0.8666666666666667,0.7647058823529411,0.8125,0.7394957983193278,0.5644400363019703,0.18749130279491463,0.7083333333333334,19,24,17,7
