model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.6776180698151951,0.6550308008213552,-0.022587268993839893,0.5780007645259939,0.5723528287461773,-0.005647935779816593,0.783448275862069,0.76,-0.02344827586206899,0.6510703363914373,0.6444762996941896,-0.006594036697247674,0.6301163065486661,0.7473832445289881,0.11726693798032195,0.21168391547642296,0.23568368457006836,0.0239997690936454
RandomForest,0.5872689938398358,0.6344969199178645,0.047227926078028726,0.49635894495412847,0.5267392966360857,0.030380351681957185,0.7124463519313304,0.7554945054945055,0.04304815356317504,0.5229166666666667,0.5616781345565749,0.0387614678899082,0.6778960642007336,0.6578446717145296,-0.02005139248620391,0.24292587258554396,0.23397556551693235,-0.008950307068611607
XGBoost,0.5585215605749486,0.6057494866529775,0.04722792607802884,0.5212347094801223,0.5340596330275229,0.012824923547400613,0.6570972886762361,0.7168141592920354,0.05971687061579933,0.536104740061162,0.5812691131498471,0.04516437308868504,0.7375461066287692,0.6922836158911113,-0.04526249073765787,0.26429371252660433,0.2452071945292401,-0.019086517997364216
LSTM,0.33880903490759756,0.5564681724845996,0.217659137577002,0.45976681957186544,0.5292813455657492,0.0695145259938838,0.17857142857142858,0.6482084690553745,0.46963704048394594,0.461276758409786,0.535282874617737,0.07400611620795106,0.7344844948921553,0.681535471813786,-0.05294902307836924,0.27048577443989325,0.24424359593654665,-0.02624217850334659
ENSEMBLE,0.6776180698151951,0.6529774127310062,-0.024640657084188944,0.585980504587156,0.5660359327217126,-0.019944571865443406,0.7804195804195804,0.7602836879432624,-0.020135892476317974,0.6170680428134556,0.634690366972477,0.01762232415902143,0.6376637656726741,0.6365215500065746,-0.0011422156660995109,0.22216573752530613,0.22300148836136682,0.0008357508360606891
