model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.7338877338877339,0.7442827442827443,0.010395010395010451,0.5677193446088795,0.540444415081043,-0.0272749295278365,0.8358974358974359,0.8487084870848709,0.012811051187434974,0.8179395701198027,0.8233571176885132,0.00541754756871049,0.5853795003934549,0.7340588575044563,0.14867935711100144,0.1631799350291711,0.19314240651383444,0.029962471484663328
RandomForest,0.6943866943866944,0.6881496881496881,-0.006237006237006293,0.6414068005637774,0.5020921423537703,-0.1393146582100071,0.7835051546391752,0.8091603053435115,0.025655150704336216,0.7413010923185341,0.6893278717406625,-0.05197322057787168,0.599962634824464,0.5885391029556548,-0.011423531868809178,0.20689692866900247,0.20089060091859898,-0.006006327750403495
XGBoost,0.7027027027027027,0.6943866943866944,-0.008316008316008316,0.7698643410852712,0.7126167195207893,-0.05724762156448193,0.7547169811320755,0.7632850241545893,0.008568043022513794,0.8595842142353771,0.8051664904862579,-0.05441772374911924,0.5660931596400784,0.5779519408337968,0.011858781193718304,0.1935529360555567,0.19973515471780645,0.006182218662249744
LSTM,0.48440748440748443,0.4573804573804574,-0.02702702702702703,0.6280831571529246,0.42790917899929526,-0.20017397815362936,0.4745762711864407,0.5700164744645799,0.09544020327813924,0.6897022551092319,0.4322806553911206,-0.2574215997181113,0.6933309109318024,0.7073467228226136,0.014015811890811136,0.2501763575238656,0.25690943455275767,0.006733077028892087
ENSEMBLE,0.8232848232848233,0.7817047817047817,-0.04158004158004158,0.7687632135306555,0.6274004580690627,-0.14136275546159272,0.8801128349788434,0.8655569782330346,-0.014555856745808837,0.8720269556025371,0.8276955602536998,-0.04433139534883723,0.4615173649409879,0.5155691581135831,0.054051793172595175,0.1467797967280892,0.1677352474386262,0.020955450710537005
