model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.6749482401656315,0.6583850931677019,-0.0165631469979296,0.5434782608695652,0.5248447204968943,-0.018633540372670843,0.7936925098554534,0.783180026281209,-0.010512483574244391,0.7670807453416151,0.7585162609467229,-0.008564484394892213,0.6762472098237312,0.6688292265326357,-0.007417983291095553,0.21218999355404236,0.2211547658632864,0.008964772309244029
RandomForest,0.6832298136645962,0.7267080745341615,0.0434782608695653,0.5978260869565217,0.6273291925465838,0.029503105590062084,0.7823613086770982,0.8186813186813187,0.03632001000422047,0.7911346012885305,0.7133984028393965,-0.07773619844913404,0.5573439392734771,0.5802066824186227,0.02286274314514558,0.18935094913956108,0.19650802496011135,0.007157075820550279
XGBoost,0.7018633540372671,0.6915113871635611,-0.010351966873705987,0.6583850931677019,0.639751552795031,-0.018633540372670843,0.7791411042944786,0.7745839636913767,-0.004557140603101861,0.7690675514061958,0.7662127232745651,-0.0028548281316306268,0.6360836829182313,0.5594365489866197,-0.0766471339316116,0.21362101765099967,0.18842474154355232,-0.025196276107447346
LSTM,0.5175983436853002,0.6086956521739131,0.09109730848861286,0.5326086956521738,0.5760869565217391,0.0434782608695653,0.5740402193784278,0.6966292134831461,0.12258899410471835,0.5349716446124764,0.5882103313915359,0.05323868677905952,0.6937582918185046,0.6716806293045731,-0.022077662513931506,0.250306261515262,0.23899150420370824,-0.011314757311553736
ENSEMBLE,0.6956521739130435,0.7349896480331263,0.039337474120082816,0.6071428571428572,0.6381987577639752,0.03105590062111796,0.7926657263751763,0.8236914600550964,0.03102573367992012,0.8127001273099032,0.7951467921762279,-0.017553335133675296,0.5142639801387001,0.5329488456686481,0.01868486552994797,0.17400037355939538,0.17819131341460892,0.0041909398552135435
