accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.4393305439330544,0.5638326954620011,0.8307692307692308,0.3050847457627119,0.4462809917355372,0.6160698013486422,0.7739055487700316,0.2866216935706067,0.7405857740585774,TECHNICAL,LogisticRegression,42,,,,
0.7154811715481172,0.5878439948970293,0.7823834196891192,0.8531073446327684,0.8162162162162162,0.6432476763258612,0.5865358542819532,0.2016901374341039,0.7405857740585774,TECHNICAL,RandomForest,42,,,,
0.694560669456067,0.6313559322033898,0.8132530120481928,0.7627118644067796,0.7871720116618076,0.6521323127392018,0.6283333537389221,0.21266228461036357,0.7405857740585774,TECHNICAL,XGBoost,42,,,,
0.6757322175732218,0.6029250956806999,0.7970149253731343,0.7542372881355932,0.7750362844702468,0.6623382540550392,0.6094122703681962,0.21168334311123183,0.7405857740585774,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.11911820887245872,0.5584238972774186,-0.14803045047070806,0.4309623430962343
0.7217573221757322,0.49252779296519045,0.7376344086021506,0.9689265536723164,0.8376068376068376,0.7681565518498268,0.7975155686369013,0.21392858152800143,0.7405857740585774,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.7343096234309623,0.694869691999271,0.8513931888544891,0.7768361581920904,0.8124076809453471,0.8035356296701295,0.5609906998119742,0.187863000987481,0.7405857740585774,TECHNICAL_MACRO,RandomForest,58,,,,
0.7280334728033473,0.7639876070712593,0.9242424242424242,0.6892655367231638,0.7896440129449838,0.8390058319664663,0.5435797248658171,0.18230801002165373,0.7405857740585774,TECHNICAL_MACRO,XGBoost,58,,,,
0.7635983263598326,0.6412885000911245,0.806615776081425,0.8954802259887006,0.8487282463186078,0.8185483870967742,0.4731816017473948,0.15243924614621784,0.7405857740585774,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.24263115794022938,0.8697477739130208,-0.2162455614876121,0.6171548117154811
0.7259414225941423,0.5032121377802078,0.7418655097613883,0.9661016949152542,0.8392638036809816,0.7441908146528158,1.110640743335129,0.24210195075942276,0.7405857740585774,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.7238493723849372,0.5568161108073628,0.7655502392344498,0.903954802259887,0.8290155440414507,0.7017040277018407,0.5650216142162134,0.18992971963773045,0.7405857740585774,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.7384937238493724,0.7474712957900491,0.8989547038327527,0.7288135593220338,0.8049921996879875,0.8124886094404957,0.5241734329708152,0.174951455739603,0.7405857740585774,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.7322175732217573,0.5284080554036814,0.7522321428571429,0.9519774011299436,0.8403990024937655,0.798523783488245,0.49119900127235366,0.16131027497852968,0.7405857740585774,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.28212797648808596,0.9572681203469291,-0.21624556148761276,0.7280334728033473
