baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5481171548117155,0.3700564971751412,0.6787564766839378,0.7401129943502824,0.7081081081081081,0.3700564971751412,0.7395543118124478,0.27075313807531376,0.7405857740585774,0.02736864660771343,0.22338220918866347,0.014336539034975893,0.11214772540033646,0.14289732200415006,0.15866985847970677,0.17134675561897858,0.7495172085817777,0.17792831056288108,-0.23320322498080404,-0.23320322498080392,3,0.805439330543933,0.5454545454545454,1.036969781320655
