baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5196687370600414,0.38975155279503104,0.6092233009708737,0.7795031055900621,0.6839237057220708,0.38975155279503104,0.7636585953048424,0.2821325051759834,0.6666666666666666,0.030698253707253542,0.24309680108367138,0.015900650428680052,0.12022930576210955,0.18143650611477122,0.1969300856511392,0.1779849416438957,0.6752033532785123,0.1994521665477697,-0.2668913365115897,-0.26689133651158947,3,0.8509316770186336,0.5523114355231143,1.0353234846854509
