baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5214723926380368,0.48752496699278924,0.5465994962216625,0.8007380073800738,0.6497005988023952,0.4875249669927892,0.7621303617927316,0.28141104294478525,0.5541922290388548,0.09572409213542943,0.30476372680313224,0.04823708344429023,0.14693260370047212,0.1430011539920969,0.15839039861422735,0.40123872742862005,0.9450949309800023,0.41998282772743595,-0.23320322498080392,-0.2332032249808048,3,0.8098159509202454,0.547979797979798,1.0876353734687685
