accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.48466257668711654,0.461940146924405,0.527536231884058,0.6715867158671587,0.5909090909090909,0.4593757405463963,0.7184033840429639,0.26194898305249903,0.5541922290388548,FULL_WITH_RATE_LEVELS,CLASSICAL_ENSEMBLE,110,0.02179031983364821,0.15823322741084897,-0.15930091405547264,0.3292433537832311
0.47648261758691207,0.46218558515860386,0.5244299674267101,0.5940959409594095,0.5570934256055363,0.4651139171942178,0.7174074486922095,0.2615774001400737,0.5541922290388548,FULL_WITHOUT_RATE_LEVELS,CLASSICAL_ENSEMBLE,107,0.06472076390653103,0.42244692871558837,-0.09823902672589224,0.20449897750511248
