ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXR8,20,BAJADA / BAJISTA,0.30018420998299766,BAJISTA,BAJISTA_CONFIRMADA,680.94,671.957234409319,673.9731061125468,644.1111151767192,644.1111151767192,700.0262695346055,-0.010231288935079852,RandomForestRegressor,24.580140684500677,26.116373852148485,0.05882260593851274
