feature,coefficient,abs_coefficient,direction,rank
rsi_28,3.6031861545493347,3.6031861545493347,AUMENTA_P_SUBIDA,1
ext_fedfunds_level,2.9752859381848284,2.9752859381848284,AUMENTA_P_SUBIDA,2
news_count_30d,1.7881403225269212,1.7881403225269212,AUMENTA_P_SUBIDA,3
sentiment_positive_ratio_60d,1.582938072285826,1.582938072285826,AUMENTA_P_SUBIDA,4
news_count_60d,-1.5636172925168415,1.5636172925168415,REDUCE_P_SUBIDA,5
ext_yield_curve_10y2y,1.552253453405211,1.552253453405211,AUMENTA_P_SUBIDA,6
rsi_14,-1.4429454494354312,1.4429454494354312,REDUCE_P_SUBIDA,7
sentiment_negative_ratio_45d,-1.3826148014965676,1.3826148014965676,REDUCE_P_SUBIDA,8
ext_us2y_level,-1.1885062332585437,1.1885062332585437,REDUCE_P_SUBIDA,9
news_count_log_20d,-1.0916652028633396,1.0916652028633396,REDUCE_P_SUBIDA,10
news_count_log_5d,0.9112908524556923,0.9112908524556923,AUMENTA_P_SUBIDA,11
sentiment_mean_60d,-0.8693440682474384,0.8693440682474384,REDUCE_P_SUBIDA,12
news_count_45d,-0.8407075764976151,0.8407075764976151,REDUCE_P_SUBIDA,13
ext_us10y_level,-0.8353320400517293,0.8353320400517293,REDUCE_P_SUBIDA,14
close_vs_ma_200,-0.7448802032625933,0.7448802032625933,REDUCE_P_SUBIDA,15
news_count_log_15d,-0.7324686329585289,0.7324686329585289,REDUCE_P_SUBIDA,16
news_count_log_45d,0.6871560769250966,0.6871560769250966,AUMENTA_P_SUBIDA,17
ma_50_vs_200,-0.6736249654442944,0.6736249654442944,REDUCE_P_SUBIDA,18
sentiment_mean_15d,-0.6482170606504627,0.6482170606504627,REDUCE_P_SUBIDA,19
bollinger_position,-0.5956992804251728,0.5956992804251728,REDUCE_P_SUBIDA,20
sentiment_positive_ratio_45d,0.579553559732828,0.579553559732828,AUMENTA_P_SUBIDA,21
news_count_5d,-0.5541911473111758,0.5541911473111758,REDUCE_P_SUBIDA,22
sentiment_momentum_20_60,0.5394522770138523,0.5394522770138523,AUMENTA_P_SUBIDA,23
sentiment_negative_ratio_60d,0.5372251359925393,0.5372251359925393,AUMENTA_P_SUBIDA,24
sentiment_mean_20d,-0.5172299474710413,0.5172299474710413,REDUCE_P_SUBIDA,25
sentiment_negative_ratio_30d,-0.5166966546646763,0.5166966546646763,REDUCE_P_SUBIDA,26
sentiment_mean_45d,-0.4566860326345133,0.4566860326345133,REDUCE_P_SUBIDA,27
news_count_10d,0.43883408746124214,0.43883408746124214,AUMENTA_P_SUBIDA,28
close_vs_ma_50,-0.4386056599213087,0.4386056599213087,REDUCE_P_SUBIDA,29
return_20d,0.4316057394490219,0.4316057394490219,AUMENTA_P_SUBIDA,30
close_vs_ma_20,0.42730179900898974,0.42730179900898974,AUMENTA_P_SUBIDA,31
sentiment_negative_ratio_15d,-0.4089503253288301,0.4089503253288301,REDUCE_P_SUBIDA,32
close_vs_ma_60,-0.4025989929664073,0.4025989929664073,REDUCE_P_SUBIDA,33
volatility_30d,0.4004344432784475,0.4004344432784475,AUMENTA_P_SUBIDA,34
macd_signal,-0.37977071187637723,0.37977071187637723,REDUCE_P_SUBIDA,35
sentiment_negative_ratio_20d,-0.35634717963978707,0.35634717963978707,REDUCE_P_SUBIDA,36
close_vs_ma_15,-0.35104448608916566,0.35104448608916566,REDUCE_P_SUBIDA,37
ma_20_vs_50,-0.343030414000507,0.343030414000507,REDUCE_P_SUBIDA,38
month,0.34017460662897936,0.34017460662897936,AUMENTA_P_SUBIDA,39
sentiment_momentum_5_20,0.3401375600643639,0.3401375600643639,AUMENTA_P_SUBIDA,40
sentiment_mean_5d,-0.3348436942969107,0.3348436942969107,REDUCE_P_SUBIDA,41
news_count_1d,0.33481878419124345,0.33481878419124345,AUMENTA_P_SUBIDA,42
macd,-0.3343250633827321,0.3343250633827321,REDUCE_P_SUBIDA,43
news_count_log_30d,0.28576810794963975,0.28576810794963975,AUMENTA_P_SUBIDA,44
news_count_log_1d,-0.259063489522145,0.259063489522145,REDUCE_P_SUBIDA,45
volatility_60d,0.25294138233620833,0.25294138233620833,AUMENTA_P_SUBIDA,46
return_45d,-0.2503735783358829,0.2503735783358829,REDUCE_P_SUBIDA,47
news_count_20d,0.2430486260054023,0.2430486260054023,AUMENTA_P_SUBIDA,48
range_pct,-0.24199957682506235,0.24199957682506235,REDUCE_P_SUBIDA,49
news_count_log_60d,0.21604860162010933,0.21604860162010933,AUMENTA_P_SUBIDA,50
sentiment_available_60d,0.21465808357188026,0.21465808357188026,AUMENTA_P_SUBIDA,51
sentiment_positive_ratio_5d,-0.21190430141303618,0.21190430141303618,REDUCE_P_SUBIDA,52
ext_nasdaq100_return_1d,-0.2118529490082944,0.2118529490082944,REDUCE_P_SUBIDA,53
news_count_15d,0.20361980741524233,0.20361980741524233,AUMENTA_P_SUBIDA,54
sentiment_positive_ratio_15d,0.18912570798758777,0.18912570798758777,AUMENTA_P_SUBIDA,55
sentiment_positive_ratio_10d,0.18878991933601122,0.18878991933601122,AUMENTA_P_SUBIDA,56
sentiment_available_10d,-0.17436123172216117,0.17436123172216117,REDUCE_P_SUBIDA,57
return_60d,0.17338186860960533,0.17338186860960533,AUMENTA_P_SUBIDA,58
sentiment_mean_10d,-0.1690949417207805,0.1690949417207805,REDUCE_P_SUBIDA,59
volatility_15d,0.16089478180697428,0.16089478180697428,AUMENTA_P_SUBIDA,60
ext_us10y_change_1d,-0.1599111368407544,0.1599111368407544,REDUCE_P_SUBIDA,61
ext_vix_change_1d,-0.1450041182421952,0.1450041182421952,REDUCE_P_SUBIDA,62
sentiment_negative_ratio_10d,-0.1436279570355833,0.1436279570355833,REDUCE_P_SUBIDA,63
close_vs_ma_5,-0.13128518087319288,0.13128518087319288,REDUCE_P_SUBIDA,64
return_10d,-0.13045704408596248,0.13045704408596248,REDUCE_P_SUBIDA,65
ext_nasdaq100_return_5d,-0.12874191034032142,0.12874191034032142,REDUCE_P_SUBIDA,66
return_30d,0.12828074818806526,0.12828074818806526,AUMENTA_P_SUBIDA,67
close_vs_ma_10,0.12810228919762126,0.12810228919762126,AUMENTA_P_SUBIDA,68
ext_eurusd_return_5d,-0.12513713711892774,0.12513713711892774,REDUCE_P_SUBIDA,69
volume_vs_ma20,0.1250033155089926,0.1250033155089926,AUMENTA_P_SUBIDA,70
volatility_45d,0.12425542253391822,0.12425542253391822,AUMENTA_P_SUBIDA,71
ext_sp500_return_1d,0.12219058434055168,0.12219058434055168,AUMENTA_P_SUBIDA,72
volatility_5d,-0.11787990309987613,0.11787990309987613,REDUCE_P_SUBIDA,73
close_vs_ma_45,0.11636349529406617,0.11636349529406617,AUMENTA_P_SUBIDA,74
sentiment_momentum_15_45,-0.11043312661998049,0.11043312661998049,REDUCE_P_SUBIDA,75
return_5d,-0.10940504314570527,0.10940504314570527,REDUCE_P_SUBIDA,76
volume_change_1d,-0.10887281833532933,0.10887281833532933,REDUCE_P_SUBIDA,77
volatility_10d,-0.10641372857946055,0.10641372857946055,REDUCE_P_SUBIDA,78
close_vs_ma_30,-0.09967847339532096,0.09967847339532096,REDUCE_P_SUBIDA,79
sentiment_available_15d,0.09953895215965536,0.09953895215965536,AUMENTA_P_SUBIDA,80
ext_us2y_change_1d,0.09887468471403618,0.09887468471403618,AUMENTA_P_SUBIDA,81
sentiment_mean_30d,-0.0919456943317854,0.0919456943317854,REDUCE_P_SUBIDA,82
sentiment_mean_1d,-0.08716945864105183,0.08716945864105183,REDUCE_P_SUBIDA,83
volatility_20d,0.08707763746310782,0.08707763746310782,AUMENTA_P_SUBIDA,84
ext_vix_level,0.08087920633219091,0.08087920633219091,AUMENTA_P_SUBIDA,85
ext_vix_change_5d,-0.0747941199849747,0.0747941199849747,REDUCE_P_SUBIDA,86
gap_return,-0.07328206375852979,0.07328206375852979,REDUCE_P_SUBIDA,87
sentiment_available_45d,-0.07126888251501522,0.07126888251501522,REDUCE_P_SUBIDA,88
sentiment_positive_ratio_30d,0.06982646081384151,0.06982646081384151,AUMENTA_P_SUBIDA,89
close_vs_ma_100,-0.06512973169287369,0.06512973169287369,REDUCE_P_SUBIDA,90
macd_diff,0.06249897857815443,0.06249897857815443,AUMENTA_P_SUBIDA,91
ext_fedfunds_change_5d,-0.062144530000450275,0.062144530000450275,REDUCE_P_SUBIDA,92
sentiment_positive_ratio_1d,0.058671073525125406,0.058671073525125406,AUMENTA_P_SUBIDA,93
sentiment_momentum_10_30,-0.05560403099740693,0.05560403099740693,REDUCE_P_SUBIDA,94
sentiment_available_20d,0.05116477091456087,0.05116477091456087,AUMENTA_P_SUBIDA,95
return_2d,0.050985529471428495,0.050985529471428495,AUMENTA_P_SUBIDA,96
sentiment_positive_ratio_20d,0.05082607410338948,0.05082607410338948,AUMENTA_P_SUBIDA,97
sentiment_negative_ratio_5d,0.04380971739292852,0.04380971739292852,AUMENTA_P_SUBIDA,98
sentiment_available_5d,-0.04299164821465784,0.04299164821465784,REDUCE_P_SUBIDA,99
return_15d,-0.03951873378241208,0.03951873378241208,REDUCE_P_SUBIDA,100
sentiment_available_1d,-0.0349463080132655,0.0349463080132655,REDUCE_P_SUBIDA,101
ext_sp500_return_5d,-0.03466077473805807,0.03466077473805807,REDUCE_P_SUBIDA,102
ext_eurusd_return_1d,0.03323606258462596,0.03323606258462596,AUMENTA_P_SUBIDA,103
news_count_log_10d,0.030568453799274756,0.030568453799274756,AUMENTA_P_SUBIDA,104
intraday_return,-0.027038927290755087,0.027038927290755087,REDUCE_P_SUBIDA,105
return_1d,0.010872256662450246,0.010872256662450246,AUMENTA_P_SUBIDA,106
sentiment_available_30d,-0.007957670754778188,0.007957670754778188,REDUCE_P_SUBIDA,107
sentiment_negative_ratio_1d,0.007848415061525917,0.007848415061525917,AUMENTA_P_SUBIDA,108
return_3d,0.0027214635138045245,0.0027214635138045245,AUMENTA_P_SUBIDA,109
day_of_week,-0.0021815415849201964,0.0021815415849201964,REDUCE_P_SUBIDA,110
