ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXR8,45,BAJADA / BAJISTA,0.3230720350837137,BAJISTA,BAJISTA_CONFIRMADA,680.94,660.5161597359158,662.4977082151236,624.1020004734618,624.1020004734618,695.9429060968585,-0.027083578266626218,RandomForestRegressor,35.22239715396062,39.893609648904004,0.1170917481785636
