model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,26.214913425868588,20.232272285586536,5.892052566748153,-0.5884414790574513,0.5878205128205127
XGBRegressor,29.10101410787258,22.562642934809023,6.529722193772055,-0.7151892515708089,0.5589743589743589
ENSEMBLE_REGRESSION,31.065036674120012,24.489190077156895,7.484724937925409,-1.4941705604648936,0.5301282051282051
Ridge,59.99935029730868,46.51118563451088,15.600129144461965,-14.518089696331762,0.5807692307692307
