accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.48975409836065575,0.47522321428571423,0.6349809885931559,0.521875,0.5728987993138936,0.4942150297619048,0.7025794297707335,0.2552564941773224,0.6557377049180327,TECHNICAL,LogisticRegression,42,,,,
0.6229508196721312,0.5357886904761905,0.6761658031088082,0.815625,0.7393767705382436,0.5265997023809523,0.6724535591616909,0.24060579897914935,0.6557377049180327,TECHNICAL,RandomForest,42,,,,
0.5717213114754098,0.4910714285714286,0.6504065040650406,0.75,0.6966618287373004,0.53515625,0.6880715380882355,0.2462760390134917,0.6557377049180327,TECHNICAL,XGBoost,42,,,,
0.5840163934426229,0.510342261904762,0.6620498614958449,0.746875,0.7019089574155654,0.5234933035714286,0.6729808133819205,0.2413482562595528,0.6557377049180327,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.023075456024185703,0.16226402553044542,-0.15274025681781034,0.2827868852459016
0.6290983606557377,0.5319940476190477,0.6733167082294265,0.84375,0.7489597780859917,0.5933035714285714,0.6636402068842142,0.23011868611780825,0.6557377049180327,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.5737704918032787,0.5081845238095238,0.6609195402298851,0.71875,0.688622754491018,0.5619977678571428,0.6737194996476368,0.24113876570296058,0.6557377049180327,TECHNICAL_MACRO,RandomForest,58,,,,
0.5491803278688525,0.5417410714285715,0.6908396946564885,0.565625,0.6219931271477663,0.5615513392857143,0.7138399290555864,0.255216687948516,0.6557377049180327,TECHNICAL_MACRO,XGBoost,58,,,,
0.6086065573770492,0.5149553571428571,0.6641221374045801,0.815625,0.7321178120617111,0.5972284226190476,0.6538932260423942,0.23049425681806024,0.6557377049180327,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.19045903871336178,0.7955846804086357,-0.15510981069552676,0.4692622950819672
0.6209016393442623,0.5116071428571429,0.6618705035971223,0.8625,0.7489823609226595,0.6170386904761904,0.7518202953498865,0.24806420570135607,0.6557377049180327,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.5676229508196722,0.4653273809523809,0.6365914786967418,0.79375,0.7065368567454798,0.5245163690476191,0.6667770957635513,0.23772690212376185,0.6557377049180327,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.6188524590163934,0.5468005952380952,0.6840659340659341,0.778125,0.7280701754385965,0.5799665178571428,0.6927096661038887,0.24472997730656268,0.6557377049180327,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.6147540983606558,0.5182291666666666,0.6658291457286433,0.828125,0.7381615598885793,0.5909412202380953,0.6610391082804781,0.23362014079648608,0.6557377049180327,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.13965969423620272,0.5474500234314319,-0.1823418600239307,0.6987704918032787
