feature,coefficient,abs_coefficient,direction,rank
ma_50_vs_200,0.11486394865347294,0.11486394865347294,AUMENTA_P_SUBIDA,71
news_count_log_1d,0.10848537097583537,0.10848537097583537,AUMENTA_P_SUBIDA,72
return_5d,0.10500576421356002,0.10500576421356002,AUMENTA_P_SUBIDA,73
sentiment_negative_ratio_10d,-0.1007803298982641,0.1007803298982641,REDUCE_P_SUBIDA,74
volatility_5d,-0.10012432168054125,0.10012432168054125,REDUCE_P_SUBIDA,75
sentiment_mean_5d,-0.09816012075026777,0.09816012075026777,REDUCE_P_SUBIDA,76
macd,0.096725210911218,0.096725210911218,AUMENTA_P_SUBIDA,77
news_count_log_10d,-0.08566573692593941,0.08566573692593941,REDUCE_P_SUBIDA,78
ext_fedfunds_change_5d,-0.08248320205083569,0.08248320205083569,REDUCE_P_SUBIDA,79
volatility_15d,0.08091946796768704,0.08091946796768704,AUMENTA_P_SUBIDA,80
news_count_1d,-0.07892522693292979,0.07892522693292979,REDUCE_P_SUBIDA,81
sentiment_available_10d,0.07809238885771685,0.07809238885771685,AUMENTA_P_SUBIDA,82
sentiment_positive_ratio_10d,0.07027011712649857,0.07027011712649857,AUMENTA_P_SUBIDA,83
news_count_15d,-0.06476918802403914,0.06476918802403914,REDUCE_P_SUBIDA,84
range_pct,-0.06406179643374964,0.06406179643374964,REDUCE_P_SUBIDA,85
volatility_10d,-0.06398123947392853,0.06398123947392853,REDUCE_P_SUBIDA,86
ext_sp500_return_1d,0.06230701083616085,0.06230701083616085,AUMENTA_P_SUBIDA,87
intraday_return,0.05956554344846661,0.05956554344846661,AUMENTA_P_SUBIDA,88
ext_nasdaq100_return_5d,-0.05808980919890619,0.05808980919890619,REDUCE_P_SUBIDA,89
sentiment_positive_ratio_20d,0.05290008449975268,0.05290008449975268,AUMENTA_P_SUBIDA,90
macd_signal,-0.05028977514019661,0.05028977514019661,REDUCE_P_SUBIDA,91
sentiment_positive_ratio_1d,0.04403218155765538,0.04403218155765538,AUMENTA_P_SUBIDA,92
ext_vix_level,-0.04217292492394123,0.04217292492394123,REDUCE_P_SUBIDA,93
return_3d,0.03870070844752926,0.03870070844752926,AUMENTA_P_SUBIDA,94
volume_vs_ma20,-0.03180102805714736,0.03180102805714736,REDUCE_P_SUBIDA,95
return_2d,0.031650334527010625,0.031650334527010625,AUMENTA_P_SUBIDA,96
return_30d,0.027830589004541027,0.027830589004541027,AUMENTA_P_SUBIDA,97
close_vs_ma_5,0.023120554172047635,0.023120554172047635,AUMENTA_P_SUBIDA,98
volume_change_1d,0.02290609182066777,0.02290609182066777,AUMENTA_P_SUBIDA,99
ext_eurusd_return_5d,-0.02039710897183962,0.02039710897183962,REDUCE_P_SUBIDA,100
ext_us2y_change_1d,0.01983270826279348,0.01983270826279348,AUMENTA_P_SUBIDA,101
sentiment_available_1d,-0.015786845097284966,0.015786845097284966,REDUCE_P_SUBIDA,102
ext_eurusd_return_1d,0.014859707596045714,0.014859707596045714,AUMENTA_P_SUBIDA,103
volatility_45d,0.013982493173333943,0.013982493173333943,AUMENTA_P_SUBIDA,104
ext_us10y_change_1d,-0.004641447811154134,0.004641447811154134,REDUCE_P_SUBIDA,105
close_vs_ma_45,-0.004150458420652373,0.004150458420652373,REDUCE_P_SUBIDA,106
sentiment_available_30d,0.0,0.0,AUMENTA_P_SUBIDA,107
sentiment_available_20d,0.0,0.0,AUMENTA_P_SUBIDA,108
sentiment_available_45d,0.0,0.0,AUMENTA_P_SUBIDA,109
sentiment_available_60d,0.0,0.0,AUMENTA_P_SUBIDA,110
