model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
RandomForestRegressor,55.70374036498599,47.26520108904903,7.776040851396205,-0.16300359166340678,0.6779220779220779,92.75953218597778,67.53183080306415,6.15704505318113,0.20123405790807203,0.7526205450733753,True,True
ENSEMBLE_REGRESSION,61.577884870991305,53.2391182437997,8.73449066524087,-0.2519197842920785,0.6805194805194805,100.25638638546707,73.71036254967801,6.764664937382809,0.06690355757512634,0.7085953878406709,True,False
XGBRegressor,62.106067184426784,52.89130861852161,8.513850527069849,-0.366318835759348,0.6571428571428571,88.06497023851566,60.88773587698311,5.555913554319192,0.28003924285418635,0.7316561844863732,True,False
Ridge,95.24589793096995,80.87817074852173,13.649468414516448,-2.011038682265476,0.6383116883116883,227.6675260014531,199.37930902048188,17.683981383005477,-3.811767296574968,0.6960167714884696,False,False
