model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,55.70374036498599,47.26520108904903,7.776040851396205,-0.16300359166340678,0.6779220779220779
ENSEMBLE_REGRESSION,61.577884870991305,53.2391182437997,8.73449066524087,-0.2519197842920785,0.6805194805194805
XGBRegressor,62.106067184426784,52.89130861852161,8.513850527069849,-0.366318835759348,0.6571428571428571
Ridge,95.24589793096995,80.87817074852173,13.649468414516448,-2.011038682265476,0.6383116883116883
