baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5206611570247934,0.3939393939393939,0.625,0.7424242424242424,0.6786703601108033,0.3939393939393939,0.7628177199921025,0.2817355371900826,0.6818181818181818,0.019408547023298972,0.21388591163510884,0.010058715025316856,0.1061859746070366,0.1420873840809677,0.15781278423631015,0.1417691197015381,0.7186594364443293,0.14770492574582128,-0.23320322498080448,-0.23320322498080337,3,0.8078512396694215,0.5396419437340153,1.0303814118801904
