model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,26.402195015934762,21.428513420348644,6.322573513692077,-0.9169459853934633,0.6194805194805195
XGBRegressor,27.367872211242947,22.283965600504423,6.55344097755753,-0.952260512000688,0.5889610389610389
ENSEMBLE_REGRESSION,43.02501819466825,36.76439524511044,12.006223553177085,-7.381558718183484,0.5357142857142857
Ridge,112.86601919384388,95.07139931628504,33.80282087795999,-101.08337888145462,0.5545454545454545
