model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
RandomForestRegressor,26.402195015934762,21.428513420348644,6.322573513692077,-0.9169459853934633,0.6194805194805195,39.01352975796819,30.06390467432303,5.248778783207171,0.10494125547702315,0.7405857740585774,True,True
XGBRegressor,27.367872211242947,22.283965600504423,6.55344097755753,-0.952260512000688,0.5889610389610389,35.178354825191875,29.249457573489227,5.0484691792460925,0.2722669479321801,0.7719665271966527,True,False
ENSEMBLE_REGRESSION,43.02501819466825,36.76439524511044,12.006223553177085,-7.381558718183484,0.5357142857142857,35.10938377980925,25.707051897818086,4.517924444864696,0.2751177523904301,0.7719665271966527,True,False
Ridge,112.86601919384388,95.07139931628504,33.80282087795999,-101.08337888145462,0.5545454545454545,77.82205993589801,67.55795340634928,11.635818173084306,-2.561447072287133,0.7405857740585774,False,False
