feature,importance,rank
ext_us2y_level,0.10141576432433128,1
ma_50_vs_200,0.05135748409461998,2
ext_us10y_level,0.04798610353332644,3
ext_fedfunds_level,0.042932539090567365,4
ext_yield_curve_10y2y,0.04137916508052627,5
volatility_20d,0.034875387112111036,6
volatility_45d,0.034155089665839335,7
volatility_30d,0.03368034470157881,8
volatility_60d,0.03313716072100289,9
close_vs_ma_200,0.032785002991254544,10
close_vs_ma_100,0.023948598676989473,11
ext_vix_level,0.023464575369747578,12
macd_signal,0.02050094484666896,13
volatility_15d,0.01931174454989488,14
news_count_log_60d,0.018635416705925268,15
sentiment_positive_ratio_60d,0.017912537290063528,16
return_45d,0.017403122614703836,17
macd,0.015768896833038736,18
news_count_60d,0.015605076749426098,19
return_60d,0.014708238401070649,20
month,0.01331814056947962,21
ma_20_vs_50,0.013247241638925107,22
news_count_log_45d,0.012852862453489664,23
sentiment_mean_60d,0.011170039166214904,24
sentiment_positive_ratio_45d,0.011161762694464773,25
close_vs_ma_60,0.011113124324687564,26
volatility_10d,0.010700539978359468,27
sentiment_mean_45d,0.0106982563073888,28
news_count_45d,0.010461989859447582,29
return_30d,0.009859643926603334,30
news_count_log_30d,0.009385780557184344,31
close_vs_ma_50,0.009221397845785592,32
close_vs_ma_45,0.008827490835609023,33
news_count_30d,0.008812658666388801,34
sentiment_mean_30d,0.008645958076025544,35
sentiment_negative_ratio_60d,0.008565283024500506,36
sentiment_mean_20d,0.00854289744249789,37
news_count_log_20d,0.007495556524337705,38
news_count_20d,0.007476081631933375,39
news_count_log_15d,0.006850515802584378,40
sentiment_negative_ratio_30d,0.006604200580553113,41
news_count_15d,0.006467692595269401,42
rsi_28,0.006023296624473799,43
sentiment_negative_ratio_45d,0.005691522759580888,44
macd_diff,0.005685660256440717,45
close_vs_ma_30,0.0054118230996235426,46
sentiment_momentum_20_60,0.005399541889690035,47
sentiment_positive_ratio_30d,0.00530808643170893,48
rsi_14,0.005156257346172149,49
sentiment_negative_ratio_20d,0.004621372633074744,50
range_pct,0.004563517382709418,51
return_20d,0.004375559324118063,52
sentiment_negative_ratio_15d,0.004237789494719377,53
news_count_10d,0.004090648859462904,54
close_vs_ma_15,0.003864890363218062,55
close_vs_ma_20,0.0037362478256690655,56
sentiment_momentum_15_45,0.003662740669651728,57
sentiment_available_60d,0.0034224031481548548,58
sentiment_momentum_10_30,0.0034180405908677903,59
return_10d,0.0031698158299193367,60
news_count_log_10d,0.0031245509352835223,61
close_vs_ma_10,0.0030472317496542693,62
sentiment_positive_ratio_20d,0.0030314081346947542,63
volatility_5d,0.0029949311929447966,64
sentiment_mean_15d,0.00274013118285612,65
bollinger_position,0.002707922653651529,66
return_15d,0.0026732993455235786,67
ext_eurusd_return_5d,0.002573236492139282,68
gap_return,0.002398210298378973,69
sentiment_positive_ratio_15d,0.002385101547982376,70
sentiment_momentum_5_20,0.0020897023493865324,71
ext_sp500_return_5d,0.0018701503866467037,72
sentiment_positive_ratio_5d,0.0017800711552041007,73
sentiment_negative_ratio_10d,0.0017044002364027529,74
volume_vs_ma20,0.001696824114155124,75
close_vs_ma_5,0.0016113417032364483,76
ext_nasdaq100_return_5d,0.0015424747030533766,77
return_5d,0.0014887338560604115,78
return_3d,0.001454309641315826,79
return_2d,0.00141984125367784,80
news_count_log_5d,0.0014040696738410838,81
sentiment_available_10d,0.001380983462122216,82
news_count_5d,0.001314589976707813,83
sentiment_positive_ratio_10d,0.0012697061477027042,84
sentiment_available_45d,0.0012513528612237703,85
return_1d,0.0012392612075624802,86
sentiment_mean_10d,0.0012025682913812622,87
ext_vix_change_5d,0.0010629391255389416,88
ext_nasdaq100_return_1d,0.001006182206294678,89
intraday_return,0.0008934006561397574,90
ext_vix_change_1d,0.00084131982185756,91
ext_sp500_return_1d,0.0007640728885449768,92
ext_eurusd_return_1d,0.0007402553596778266,93
sentiment_available_30d,0.0007355389911361306,94
sentiment_negative_ratio_5d,0.000707992840898218,95
ext_us2y_change_1d,0.0007055203194154501,96
sentiment_mean_5d,0.0006757690091410164,97
volume_change_1d,0.0006510785177472879,98
sentiment_available_5d,0.0005659028844578691,99
sentiment_available_15d,0.00045716805034178135,100
ext_fedfunds_change_5d,0.00041122111483781317,101
ext_us10y_change_1d,0.00035485596598516073,102
sentiment_available_20d,0.00035100616034774187,103
news_count_1d,0.00032613927028719977,104
news_count_log_1d,0.00025253899602836673,105
day_of_week,0.00024290868272642359,106
sentiment_positive_ratio_1d,0.00019698858443664558,107
sentiment_mean_1d,0.00019275881722803683,108
sentiment_available_1d,0.00011854070626586757,109
sentiment_negative_ratio_1d,6.797409420250956e-05,110
