feature,coefficient,abs_coefficient,direction,rank
close_vs_ma_10,-0.17065933849411205,0.17065933849411205,REDUCE_P_SUBIDA,65
sentiment_available_45d,0.16358328813059336,0.16358328813059336,AUMENTA_P_SUBIDA,66
sentiment_mean_20d,0.15894285091738297,0.15894285091738297,AUMENTA_P_SUBIDA,67
news_count_1d,0.15764952209892746,0.15764952209892746,AUMENTA_P_SUBIDA,68
sentiment_positive_ratio_5d,-0.1501590764676048,0.1501590764676048,REDUCE_P_SUBIDA,69
ext_vix_change_5d,-0.1388940973888795,0.1388940973888795,REDUCE_P_SUBIDA,70
sentiment_positive_ratio_60d,-0.1387503505137288,0.1387503505137288,REDUCE_P_SUBIDA,71
return_15d,0.13732510852018617,0.13732510852018617,AUMENTA_P_SUBIDA,72
sentiment_available_5d,0.13150011612091167,0.13150011612091167,AUMENTA_P_SUBIDA,73
news_count_log_1d,-0.12234414805528236,0.12234414805528236,REDUCE_P_SUBIDA,74
sentiment_negative_ratio_1d,0.11900929844660381,0.11900929844660381,AUMENTA_P_SUBIDA,75
sentiment_mean_5d,0.11837324625371899,0.11837324625371899,AUMENTA_P_SUBIDA,76
close_vs_ma_15,0.11144819097596362,0.11144819097596362,AUMENTA_P_SUBIDA,77
volatility_10d,0.1112440181434093,0.1112440181434093,AUMENTA_P_SUBIDA,78
intraday_return,0.1095806043420533,0.1095806043420533,AUMENTA_P_SUBIDA,79
sentiment_available_30d,-0.10166661935386011,0.10166661935386011,REDUCE_P_SUBIDA,80
sentiment_negative_ratio_5d,0.09564065092440792,0.09564065092440792,AUMENTA_P_SUBIDA,81
return_2d,-0.0925816175353239,0.0925816175353239,REDUCE_P_SUBIDA,82
return_20d,0.0922227359640834,0.0922227359640834,AUMENTA_P_SUBIDA,83
sentiment_momentum_5_20,-0.09034498051073808,0.09034498051073808,REDUCE_P_SUBIDA,84
volatility_5d,-0.08977745624146086,0.08977745624146086,REDUCE_P_SUBIDA,85
close_vs_ma_200,0.08773820747765655,0.08773820747765655,AUMENTA_P_SUBIDA,86
ext_us2y_change_1d,0.08472266187248985,0.08472266187248985,AUMENTA_P_SUBIDA,87
sentiment_negative_ratio_15d,0.08292801148005188,0.08292801148005188,AUMENTA_P_SUBIDA,88
sentiment_momentum_10_30,-0.08076428959960473,0.08076428959960473,REDUCE_P_SUBIDA,89
return_10d,-0.07525657293905855,0.07525657293905855,REDUCE_P_SUBIDA,90
news_count_log_30d,-0.07201097314801448,0.07201097314801448,REDUCE_P_SUBIDA,91
ext_vix_change_1d,-0.06890122444819476,0.06890122444819476,REDUCE_P_SUBIDA,92
ma_20_vs_50,0.06574480734898934,0.06574480734898934,AUMENTA_P_SUBIDA,93
return_5d,0.05789623129394267,0.05789623129394267,AUMENTA_P_SUBIDA,94
ext_us10y_change_1d,0.050564953594222695,0.050564953594222695,AUMENTA_P_SUBIDA,95
volatility_15d,-0.047936098842726906,0.047936098842726906,REDUCE_P_SUBIDA,96
sentiment_available_1d,-0.0446332590846966,0.0446332590846966,REDUCE_P_SUBIDA,97
sentiment_available_15d,-0.04200615015245944,0.04200615015245944,REDUCE_P_SUBIDA,98
sentiment_negative_ratio_20d,0.03662358260010876,0.03662358260010876,AUMENTA_P_SUBIDA,99
return_30d,-0.036504984852282214,0.036504984852282214,REDUCE_P_SUBIDA,100
return_3d,0.030152615680609687,0.030152615680609687,AUMENTA_P_SUBIDA,101
ext_nasdaq100_return_5d,0.025710721067110694,0.025710721067110694,AUMENTA_P_SUBIDA,102
news_count_10d,0.02216255065522511,0.02216255065522511,AUMENTA_P_SUBIDA,103
volatility_20d,0.018954557461816124,0.018954557461816124,AUMENTA_P_SUBIDA,104
sentiment_available_10d,-0.016615969903697254,0.016615969903697254,REDUCE_P_SUBIDA,105
day_of_week,0.01645165984409094,0.01645165984409094,AUMENTA_P_SUBIDA,106
sentiment_positive_ratio_1d,0.013150636460397575,0.013150636460397575,AUMENTA_P_SUBIDA,107
sentiment_mean_1d,0.010120248716481615,0.010120248716481615,AUMENTA_P_SUBIDA,108
ext_eurusd_return_1d,0.00518466180534563,0.00518466180534563,AUMENTA_P_SUBIDA,109
return_1d,-0.0038323818374712726,0.0038323818374712726,REDUCE_P_SUBIDA,110
