model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
RandomForestRegressor,24.74375737255242,19.822880874335723,3.3498932267584296,0.8104495554375865,0.5287925696594427,45.09164992805635,32.81000457929724,2.926971686517317,0.810526687607337,0.6365503080082136,True,True
ENSEMBLE_REGRESSION,27.564505386461075,21.857635421553372,3.69233806768681,0.7624049407686088,0.5300309597523221,46.582739894712205,33.54447684842307,3.006437516241588,0.7977884991409614,0.62217659137577,True,False
XGBRegressor,28.366546943805627,22.809252794963232,3.796916786202062,0.7746790322613812,0.5473684210526315,45.93024511186992,33.30389923722019,2.9692364015415063,0.8034136675850785,0.6242299794661191,True,False
Ridge,41.341755262399765,32.742975546892325,5.877963073318839,0.28764567645849787,0.5436532507739938,59.7884766159828,46.03669798081754,4.159182569525734,0.6668876225316371,0.5995893223819302,False,False
