model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,24.74375737255242,19.822880874335723,3.3498932267584296,0.8104495554375865,0.5287925696594427
ENSEMBLE_REGRESSION,27.564505386461075,21.857635421553372,3.69233806768681,0.7624049407686088,0.5300309597523221
XGBRegressor,28.366546943805627,22.809252794963232,3.796916786202062,0.7746790322613812,0.5473684210526315
Ridge,41.341755262399765,32.742975546892325,5.877963073318839,0.28764567645849787,0.5436532507739938
