model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.5807770961145194,0.591002044989775,0.010224948875255602,0.4914830192696689,0.5049238794847227,0.013440860215053807,0.7187928669410151,0.7237569060773481,0.004964039136333032,0.5767060577025445,0.5731040846020086,-0.0036019731005358935,0.6796346748953588,0.7790880943882973,0.09945341949293851,0.24045045998867912,0.2686037191790935,0.028153259190414365
RandomForest,0.5603271983640081,0.5337423312883436,-0.026584867075664542,0.5040455658469072,0.46909932928776743,-0.034946236559139754,0.6757164404223228,0.6627218934911243,-0.012994546931198503,0.5317434969303383,0.4958124844742539,-0.03593101245608438,0.6860617182673885,0.694703682713712,0.00864196444632348,0.24640885356723344,0.2505089148006894,0.004100061233455937
XGBoost,0.591002044989775,0.5521472392638037,-0.03885480572597133,0.5225699989353774,0.49848291280740975,-0.024087086127967616,0.7101449275362319,0.6666666666666666,-0.0434782608695653,0.5550764753894744,0.502590581638809,-0.05248589375066537,0.6929560512190835,0.751866220731891,0.058910169512807475,0.2474156821423863,0.2718678873123622,0.024452205169975927
LSTM,0.4458077709611452,0.4376278118609407,-0.008179959100204526,0.4583466411157245,0.4465559459171724,-0.011790695198552081,0.4758220502901354,0.47418738049713194,-0.0016346697930034737,0.4605025018630896,0.47164555165193933,0.011143049788849724,0.6990374131506825,0.7356282317865337,0.03659081863585123,0.25293257899810845,0.27009972441301455,0.017167145414906104
ENSEMBLE,0.5991820040899796,0.5705521472392638,-0.02862985685071573,0.5177525817097839,0.49776429255828814,-0.019988289151495753,0.7262569832402235,0.6982758620689655,-0.02798112117125795,0.5647467972603712,0.5222328684481351,-0.042513928812236146,0.6675445225279866,0.6960692718597061,0.028524749331719557,0.23748863008001017,0.25046327967289883,0.01297464959288866
