feature,coefficient,abs_coefficient,direction,rank
ext_fedfunds_level,3.226256314362727,3.226256314362727,AUMENTA_P_SUBIDA,1
sentiment_mean_30d,1.3581682499725347,1.3581682499725347,AUMENTA_P_SUBIDA,2
sentiment_negative_ratio_30d,1.331469473264807,1.331469473264807,AUMENTA_P_SUBIDA,3
ext_yield_curve_10y2y,1.3182947754803391,1.3182947754803391,AUMENTA_P_SUBIDA,4
ext_us2y_level,-1.2463502344649329,1.2463502344649329,REDUCE_P_SUBIDA,5
news_count_60d,1.2326363013016617,1.2326363013016617,AUMENTA_P_SUBIDA,6
rsi_28,1.158865341658601,1.158865341658601,AUMENTA_P_SUBIDA,7
news_count_log_60d,-1.141752672396004,1.141752672396004,REDUCE_P_SUBIDA,8
sentiment_negative_ratio_45d,1.1065601003865537,1.1065601003865537,AUMENTA_P_SUBIDA,9
sentiment_positive_ratio_30d,-1.0939025014694628,1.0939025014694628,REDUCE_P_SUBIDA,10
ext_us10y_level,-1.0581349420688422,1.0581349420688422,REDUCE_P_SUBIDA,11
news_count_15d,1.00414517262454,1.00414517262454,AUMENTA_P_SUBIDA,12
close_vs_ma_100,-0.9808318529205254,0.9808318529205254,REDUCE_P_SUBIDA,13
rsi_14,-0.8576659912818381,0.8576659912818381,REDUCE_P_SUBIDA,14
volatility_60d,0.8421059542776751,0.8421059542776751,AUMENTA_P_SUBIDA,15
sentiment_mean_45d,0.7680400074084147,0.7680400074084147,AUMENTA_P_SUBIDA,16
close_vs_ma_30,-0.7637470798605622,0.7637470798605622,REDUCE_P_SUBIDA,17
close_vs_ma_60,0.7467527681252706,0.7467527681252706,AUMENTA_P_SUBIDA,18
sentiment_negative_ratio_60d,0.6755384232006519,0.6755384232006519,AUMENTA_P_SUBIDA,19
volatility_15d,-0.5846516202353512,0.5846516202353512,REDUCE_P_SUBIDA,20
sentiment_negative_ratio_5d,0.578771799956548,0.578771799956548,AUMENTA_P_SUBIDA,21
sentiment_momentum_15_45,-0.5769604378987168,0.5769604378987168,REDUCE_P_SUBIDA,22
news_count_20d,0.5685493486004995,0.5685493486004995,AUMENTA_P_SUBIDA,23
sentiment_mean_60d,0.5325187767923628,0.5325187767923628,AUMENTA_P_SUBIDA,24
macd_diff,0.4965415347401108,0.4965415347401108,AUMENTA_P_SUBIDA,25
sentiment_mean_10d,0.47936328865588906,0.47936328865588906,AUMENTA_P_SUBIDA,26
sentiment_negative_ratio_15d,-0.4529724042608496,0.4529724042608496,REDUCE_P_SUBIDA,27
news_count_5d,-0.43157530977582215,0.43157530977582215,REDUCE_P_SUBIDA,28
sentiment_positive_ratio_15d,0.4314072604371687,0.4314072604371687,AUMENTA_P_SUBIDA,29
close_vs_ma_10,-0.3913467949109059,0.3913467949109059,REDUCE_P_SUBIDA,30
