model,rmse,mae,mape_pct,r2,direction_accuracy
RandomForestRegressor,15.771644415736043,11.924131858579853,3.5192093213298725,0.4132623670604586,0.5165109034267912
ENSEMBLE_REGRESSION,18.967179628772897,14.401914538698403,4.336528154258119,0.16184127314309513,0.5302180685358254
XGBRegressor,19.999519515535024,14.965280001315199,4.272716347223358,0.2616903610701026,0.5476635514018691
Ridge,33.78068613870723,26.069034263887165,8.591637992281672,-3.7835417528140014,0.5214953271028037
