date,sentiment_mean,sentiment_positive_ratio,sentiment_negative_ratio,news_count,relevance_weight_sum,sentiment_available,sentiment_source,n_alpha,n_guardian,gdelt_tone
2015-05-27,-0.1222462051079566,0.0,0.1548470698230119,6,3.568843000382185,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-05-28,-0.3409268269331728,0.0,0.3510947145383481,4,2.247170179337264,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-05-29,-0.3035349656225317,0.0,0.358013798128995,3,1.924121827632189,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-05-30,-0.3871495740258975,0.0,0.4207187462445801,3,1.7771268486976626,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-05-31,-0.92948716878891,0.0,1.0,1,0.7087339662015439,1.0,FINBERT_ALPHA_GUARDIAN,0.0,1.0,
2015-06-01,0.0,0.0,0.0,3,1.6979526162147525,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-02,-0.611528439702047,0.0,0.6815636862962527,6,3.8148370459675793,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-06-03,-0.4847208388646533,0.0840018591063463,0.633196165714763,7,3.492395132780075,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-06-04,-0.3039160665658815,0.24188374763096,0.5378409217236267,4,2.500632506608963,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-06-05,-0.8885324707343811,0.0,1.0,3,1.947948080301285,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-06,0.0,0.0,0.0,1,0.5816549599170685,1.0,FINBERT_ALPHA_GUARDIAN,0.0,1.0,
2015-06-08,-0.3042075981047711,0.0,0.3280514308291353,3,1.9787194579839704,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-09,-0.5842171136887803,0.0,0.646911276038633,5,3.0480333119630814,1.0,FINBERT_ALPHA_GUARDIAN,0.0,5.0,
2015-06-10,-0.8192156283197547,0.0,1.0,3,1.746686536073685,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-11,-0.4043681563024477,0.0,0.4875652563425222,8,4.834599896520377,1.0,FINBERT_ALPHA_GUARDIAN,0.0,8.0,
2015-06-12,-0.3670422902208087,0.0,0.4414500899581937,9,5.22073559165001,1.0,FINBERT_ALPHA_GUARDIAN,0.0,9.0,
2015-06-13,0.2314890140139397,0.3977940817262069,0.0,2,1.0240279018878935,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-06-14,0.0,0.0,0.0,2,1.1028437495231629,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-06-15,-0.7381431058866089,0.0,1.0,3,1.5056444734334944,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-16,0.197021561317722,0.5497507555145604,0.275231867699909,7,3.773786872625351,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-06-17,-0.5382979249843225,0.0,0.5773523965624012,4,2.5230136387050157,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-06-18,-0.2590116291518407,0.0,0.3187788419170462,6,3.5600687623023988,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-06-19,0.0267047267025785,0.2132541395954006,0.191168596161421,5,3.1683176532387733,1.0,FINBERT_ALPHA_GUARDIAN,0.0,5.0,
2015-06-20,0.0,0.0,0.0,1,0.3512027978897095,1.0,FINBERT_ALPHA_GUARDIAN,0.0,1.0,
2015-06-22,-0.2703169493071493,0.1671272454710304,0.477194339378458,6,3.7524970799684527,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-06-23,0.0,0.0,0.0,4,2.3225758969783783,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-06-24,-0.0689513091723127,0.1430630003609676,0.1919801048650099,6,3.464330869913101,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-06-25,-0.4607234605650214,0.0,0.5278712786691742,4,2.292203497886658,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
