accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.6090534979423868,0.6189766317485899,0.7952755905511811,0.5941176470588235,0.6801346801346801,0.6489524576954071,0.6629763819359913,0.23682273695144893,0.6995884773662552,TECHNICAL,LogisticRegression,42,,,,
0.6337448559670782,0.5076551168412571,0.7035175879396985,0.8235294117647058,0.7588075880758808,0.528928283642224,0.6450151415836795,0.22789616408866853,0.6995884773662552,TECHNICAL,RandomForest,42,,,,
0.5987654320987654,0.5061039484286866,0.7030812324929971,0.7382352941176471,0.7202295552367288,0.5606768734891217,0.6892561236361314,0.244565289329686,0.6995884773662552,TECHNICAL,XGBoost,42,,,,
0.602880658436214,0.522723609991942,0.7130434782608696,0.7235294117647059,0.7182481751824817,0.5850926672038679,0.6399481470614551,0.22633221160785075,0.6995884773662552,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.16988701377482673,0.7366632203463187,-0.1344841284171756,0.448559670781893
0.6810699588477366,0.5727437550362611,0.7377892030848329,0.8441176470588235,0.7873799725651578,0.7141619661563255,0.5821012298811464,0.1926956645226827,0.6995884773662552,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.5987654320987654,0.5530016116035454,0.7346278317152104,0.6676470588235294,0.699537750385208,0.5266921837228042,0.6714353992963682,0.24006035281784727,0.6995884773662552,TECHNICAL_MACRO,RandomForest,58,,,,
0.5473251028806584,0.565088638195004,0.7564102564102564,0.5205882352941177,0.6167247386759582,0.586583400483481,0.7807682077424624,0.28149095859511075,0.6995884773662552,TECHNICAL_MACRO,XGBoost,58,,,,
0.6646090534979424,0.5961522965350524,0.7565217391304347,0.7676470588235295,0.762043795620438,0.65848106365834,0.6035592562696517,0.20817686014752695,0.6995884773662552,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.36729012376471903,1.312557591603037,-0.15510981069552676,0.5390946502057613
0.7119341563786008,0.6456083803384367,0.7840909090909091,0.8117647058823529,0.7976878612716763,0.6952256244963739,0.7039851869669094,0.20760533350412633,0.6995884773662552,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.6790123456790124,0.567365028203062,0.7346938775510204,0.8470588235294118,0.7868852459016393,0.6240934730056407,0.6278757498960216,0.2203861624196559,0.6995884773662552,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.6111111111111112,0.6009065269943594,0.7745454545454545,0.6264705882352941,0.6926829268292682,0.6609589041095891,0.6461775329705767,0.22819439346067427,0.6995884773662552,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.7181069958847737,0.6558823529411765,0.7908309455587392,0.8117647058823529,0.8011611030478955,0.693593875906527,0.5892878495899833,0.20037385052303683,0.6995884773662552,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.1619976483657528,0.6271230933188188,-0.18060997284934255,0.5596707818930041
