feature,importance,rank
close_vs_ma_200,0.03806506754252646,1
ma_50_vs_200,0.031137014751595058,2
sentiment_momentum_15_45,0.02970285662484035,3
sentiment_mean_60d,0.026462283757471186,4
close_vs_ma_100,0.025427222439930532,5
volatility_30d,0.025392197609308716,6
volatility_60d,0.024086022981801878,7
sentiment_momentum_20_60,0.024035462076164346,8
ext_us2y_level,0.02379067008288413,9
volatility_45d,0.023476506857350272,10
sentiment_mean_45d,0.02188037845299586,11
macd_signal,0.01992118027979447,12
sentiment_negative_ratio_30d,0.019278030538920823,13
ext_yield_curve_10y2y,0.01919640639873881,14
return_60d,0.018502147465379162,15
close_vs_ma_60,0.017967026395365477,16
sentiment_mean_30d,0.017931229981113968,17
sentiment_positive_ratio_60d,0.017224393387715628,18
macd,0.01657527691280788,19
volatility_20d,0.0165721490772973,20
ma_20_vs_50,0.01581938972961276,21
month,0.015420649117898389,22
return_45d,0.014893637338697903,23
close_vs_ma_50,0.014435114636228406,24
sentiment_momentum_10_30,0.014392977029667875,25
ext_fedfunds_level,0.014235501244930672,26
sentiment_mean_20d,0.014099495067814636,27
rsi_28,0.013643214335799377,28
sentiment_momentum_5_20,0.013460307561050435,29
news_count_log_60d,0.01274441609478354,30
return_30d,0.012340002949552507,31
news_count_log_30d,0.012317441277807279,32
ext_us10y_level,0.011922310048635445,33
close_vs_ma_45,0.011824836803146404,34
macd_diff,0.011619641618243524,35
sentiment_negative_ratio_20d,0.011447912578542073,36
news_count_60d,0.011305403814685021,37
news_count_log_45d,0.011101010410819644,38
sentiment_mean_15d,0.011093294188243659,39
sentiment_negative_ratio_60d,0.01107921044460965,40
volatility_15d,0.01045068146163804,41
news_count_30d,0.010240057827865412,42
sentiment_positive_ratio_45d,0.010239762861904669,43
sentiment_negative_ratio_15d,0.010238267214045884,44
news_count_45d,0.010001968538519942,45
news_count_20d,0.009700172445016543,46
ext_vix_level,0.009655892090918716,47
news_count_log_20d,0.00918591061043313,48
sentiment_negative_ratio_45d,0.008834229666539148,49
news_count_15d,0.008288536450928497,50
volatility_10d,0.007956109453673702,51
sentiment_positive_ratio_20d,0.00782194167093792,52
rsi_14,0.007685299263272818,53
sentiment_mean_10d,0.007465414906887934,54
news_count_log_15d,0.007316886982603032,55
sentiment_positive_ratio_10d,0.007140833262641941,56
return_15d,0.007059039424782598,57
close_vs_ma_30,0.007050427701720073,58
return_20d,0.006936914952198552,59
sentiment_positive_ratio_15d,0.006478039290965645,60
close_vs_ma_20,0.006409095101023866,61
return_10d,0.005662027006242778,62
volatility_5d,0.005138289785927882,63
close_vs_ma_15,0.005098896544461037,64
bollinger_position,0.005019332463306405,65
close_vs_ma_10,0.00481828157012577,66
ext_eurusd_return_5d,0.004566936420091664,67
range_pct,0.004292717223378887,68
return_5d,0.004281033575110471,69
ext_sp500_return_5d,0.003968355746421803,70
volume_vs_ma20,0.003766857941079942,71
sentiment_positive_ratio_30d,0.0037580642361662183,72
sentiment_negative_ratio_10d,0.003631122235879711,73
ext_nasdaq100_return_5d,0.0036083787999183674,74
close_vs_ma_5,0.002871145198141094,75
sentiment_mean_5d,0.002671372850696106,76
ext_vix_change_5d,0.0026561364084745904,77
return_3d,0.0025952012437213488,78
news_count_log_10d,0.0025852472271566938,79
ext_eurusd_return_1d,0.0022982974810601626,80
news_count_10d,0.0022531924061277653,81
return_2d,0.002252262786708873,82
return_1d,0.0022409493699618644,83
intraday_return,0.0021869401178022455,84
gap_return,0.0020078687784184767,85
volume_change_1d,0.0019307216414467634,86
ext_vix_change_1d,0.0018271288198840902,87
sentiment_negative_ratio_5d,0.0017908000443646525,88
ext_sp500_return_1d,0.0017516038009906085,89
ext_nasdaq100_return_1d,0.001667244710949849,90
news_count_log_5d,0.0016291130726337798,91
sentiment_positive_ratio_5d,0.0015593210970447306,92
news_count_5d,0.0013959023633280123,93
sentiment_available_60d,0.0012312546980682148,94
ext_us10y_change_1d,0.0011231961182264923,95
ext_us2y_change_1d,0.0011159309854424655,96
sentiment_available_20d,0.0008827287070770178,97
news_count_log_1d,0.0008090817559842271,98
ext_fedfunds_change_5d,0.0006357042745710204,99
sentiment_mean_1d,0.0006352214868568039,100
news_count_1d,0.0006119544237532879,101
sentiment_available_45d,0.0005374989472790316,102
sentiment_available_15d,0.0005060128676643981,103
sentiment_available_10d,0.00044040906668676625,104
sentiment_negative_ratio_1d,0.0004112222474716911,105
day_of_week,0.00036666306519410753,106
sentiment_available_30d,0.00034189634976751016,107
sentiment_positive_ratio_1d,0.00021243035767054894,108
sentiment_available_1d,0.00020223307113495073,109
sentiment_available_5d,0.00018104752683937043,110
