feature,coefficient,abs_coefficient,direction,rank
news_count_30d,2.8089812170845896,2.8089812170845896,AUMENTA_P_SUBIDA,1
ext_fedfunds_level,1.710248357775473,1.710248357775473,AUMENTA_P_SUBIDA,2
rsi_28,1.6196695271927468,1.6196695271927468,AUMENTA_P_SUBIDA,3
news_count_log_20d,-1.425031677768959,1.425031677768959,REDUCE_P_SUBIDA,4
news_count_60d,-1.165019263380426,1.165019263380426,REDUCE_P_SUBIDA,5
ext_yield_curve_10y2y,1.1235390016350093,1.1235390016350093,AUMENTA_P_SUBIDA,6
news_count_15d,-1.1001429538639718,1.1001429538639718,REDUCE_P_SUBIDA,7
rsi_14,-1.053172341427409,1.053172341427409,REDUCE_P_SUBIDA,8
news_count_log_30d,-0.9313567131332157,0.9313567131332157,REDUCE_P_SUBIDA,9
sentiment_negative_ratio_10d,0.840914280442096,0.840914280442096,AUMENTA_P_SUBIDA,10
sentiment_negative_ratio_20d,-0.7985614449483736,0.7985614449483736,REDUCE_P_SUBIDA,11
sentiment_negative_ratio_30d,-0.7917657074976806,0.7917657074976806,REDUCE_P_SUBIDA,12
news_count_log_10d,0.7840704351687112,0.7840704351687112,AUMENTA_P_SUBIDA,13
sentiment_positive_ratio_60d,0.7724978136100594,0.7724978136100594,AUMENTA_P_SUBIDA,14
sentiment_negative_ratio_45d,-0.7273343985000058,0.7273343985000058,REDUCE_P_SUBIDA,15
sentiment_positive_ratio_10d,-0.6542650689127191,0.6542650689127191,REDUCE_P_SUBIDA,16
ext_us2y_level,-0.649838692151856,0.649838692151856,REDUCE_P_SUBIDA,17
sentiment_momentum_10_30,0.6394151316366739,0.6394151316366739,AUMENTA_P_SUBIDA,18
news_count_log_5d,0.6021579347880661,0.6021579347880661,AUMENTA_P_SUBIDA,19
sentiment_negative_ratio_60d,0.5764457200050185,0.5764457200050185,AUMENTA_P_SUBIDA,20
ma_50_vs_200,-0.5530321567404486,0.5530321567404486,REDUCE_P_SUBIDA,21
volatility_20d,0.5194522260874621,0.5194522260874621,AUMENTA_P_SUBIDA,22
news_count_log_15d,0.5191847691902378,0.5191847691902378,AUMENTA_P_SUBIDA,23
sentiment_mean_10d,0.5160880532321731,0.5160880532321731,AUMENTA_P_SUBIDA,24
sentiment_available_20d,0.4582788131547314,0.4582788131547314,AUMENTA_P_SUBIDA,25
sentiment_negative_ratio_15d,0.45118430015443145,0.45118430015443145,AUMENTA_P_SUBIDA,26
news_count_log_1d,-0.4390582456606867,0.4390582456606867,REDUCE_P_SUBIDA,27
sentiment_momentum_5_20,0.43164458810875417,0.43164458810875417,AUMENTA_P_SUBIDA,28
close_vs_ma_30,-0.42894868734947456,0.42894868734947456,REDUCE_P_SUBIDA,29
sentiment_negative_ratio_5d,0.3984113777673689,0.3984113777673689,AUMENTA_P_SUBIDA,30
news_count_1d,0.38893185390905044,0.38893185390905044,AUMENTA_P_SUBIDA,31
sentiment_mean_1d,-0.38371919285493283,0.38371919285493283,REDUCE_P_SUBIDA,32
close_vs_ma_15,0.3459780882593194,0.3459780882593194,AUMENTA_P_SUBIDA,33
sentiment_positive_ratio_20d,0.34489845259182683,0.34489845259182683,AUMENTA_P_SUBIDA,34
sentiment_positive_ratio_5d,-0.34053511553306204,0.34053511553306204,REDUCE_P_SUBIDA,35
sentiment_available_15d,-0.3349421114582445,0.3349421114582445,REDUCE_P_SUBIDA,36
sentiment_mean_20d,-0.33377293631235655,0.33377293631235655,REDUCE_P_SUBIDA,37
close_vs_ma_45,-0.3269756131487372,0.3269756131487372,REDUCE_P_SUBIDA,38
news_count_log_60d,0.31957641990760605,0.31957641990760605,AUMENTA_P_SUBIDA,39
news_count_20d,-0.31272691011319165,0.31272691011319165,REDUCE_P_SUBIDA,40
ext_vix_level,-0.30982591387036784,0.30982591387036784,REDUCE_P_SUBIDA,41
ext_sp500_return_5d,-0.3062279020608086,0.3062279020608086,REDUCE_P_SUBIDA,42
ext_us10y_level,-0.30052517991211697,0.30052517991211697,REDUCE_P_SUBIDA,43
volatility_10d,-0.28341410032304276,0.28341410032304276,REDUCE_P_SUBIDA,44
return_30d,0.26816123523985835,0.26816123523985835,AUMENTA_P_SUBIDA,45
sentiment_negative_ratio_1d,-0.26260128170957214,0.26260128170957214,REDUCE_P_SUBIDA,46
sentiment_available_10d,-0.2625627479803764,0.2625627479803764,REDUCE_P_SUBIDA,47
volatility_15d,-0.25351138771121395,0.25351138771121395,REDUCE_P_SUBIDA,48
news_count_log_45d,-0.2533686833663592,0.2533686833663592,REDUCE_P_SUBIDA,49
sentiment_positive_ratio_30d,0.2471491567656524,0.2471491567656524,AUMENTA_P_SUBIDA,50
sentiment_mean_60d,-0.23866134034351127,0.23866134034351127,REDUCE_P_SUBIDA,51
volatility_45d,0.23781355865501982,0.23781355865501982,AUMENTA_P_SUBIDA,52
close_vs_ma_50,0.22696976856041942,0.22696976856041942,AUMENTA_P_SUBIDA,53
news_count_10d,-0.2118572085508059,0.2118572085508059,REDUCE_P_SUBIDA,54
close_vs_ma_60,-0.21142871194438254,0.21142871194438254,REDUCE_P_SUBIDA,55
close_vs_ma_100,-0.21004736074443825,0.21004736074443825,REDUCE_P_SUBIDA,56
macd_diff,0.20530586301312384,0.20530586301312384,AUMENTA_P_SUBIDA,57
macd_signal,-0.1968519923753795,0.1968519923753795,REDUCE_P_SUBIDA,58
sentiment_positive_ratio_15d,-0.19457654456825388,0.19457654456825388,REDUCE_P_SUBIDA,59
return_10d,-0.1766556487709853,0.1766556487709853,REDUCE_P_SUBIDA,60
sentiment_mean_15d,0.17337040135314138,0.17337040135314138,AUMENTA_P_SUBIDA,61
range_pct,-0.1628986233964211,0.1628986233964211,REDUCE_P_SUBIDA,62
close_vs_ma_200,-0.15857852737962946,0.15857852737962946,REDUCE_P_SUBIDA,63
news_count_5d,-0.1512670485426871,0.1512670485426871,REDUCE_P_SUBIDA,64
news_count_45d,0.1338832225969128,0.1338832225969128,AUMENTA_P_SUBIDA,65
month,0.13370907643480584,0.13370907643480584,AUMENTA_P_SUBIDA,66
sentiment_positive_ratio_1d,0.1297083775242766,0.1297083775242766,AUMENTA_P_SUBIDA,67
sentiment_momentum_15_45,0.1254014720982375,0.1254014720982375,AUMENTA_P_SUBIDA,68
ext_vix_change_5d,-0.12538515586923588,0.12538515586923588,REDUCE_P_SUBIDA,69
close_vs_ma_5,0.12365823651014975,0.12365823651014975,AUMENTA_P_SUBIDA,70
