baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5419222903885481,0.5020415424234209,0.5574162679425837,0.8566176470588235,0.6753623188405797,0.5020415424234209,0.7448032071835863,0.27323108384458067,0.556237218813906,0.17554021333409997,0.4177768940147124,0.0869160635189914,0.1970966668375902,0.18369060069911128,0.19871165529154533,0.5459287025342596,1.0050823871010894,0.6234953922833202,-0.2668913365115889,-0.26689133651158936,3,0.852760736196319,0.5587529976019184,1.1100715872939164
