accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.49284253578732107,0.49566278124152885,0.5517241379310345,0.47058823529411764,0.5079365079365079,0.4744680130116563,0.7204669388680965,0.26310318366090446,0.556237218813906,TECHNICAL,LogisticRegression,42,,,,
0.46421267893660534,0.4564160341555977,0.5181159420289855,0.5257352941176471,0.5218978102189781,0.45994849552724315,0.6997314430436552,0.2532619750783679,0.556237218813906,TECHNICAL,RandomForest,42,,,,
0.46421267893660534,0.46200698021143943,0.5198412698412699,0.48161764705882354,0.5,0.4563059094605584,0.7287139686496183,0.2666419017341396,0.556237218813906,TECHNICAL,XGBoost,42,,,,
0.4662576687116564,0.46477703984819735,0.5220883534136547,0.47794117647058826,0.4990403071017274,0.44791949037679585,0.707578034378437,0.25712783952996576,0.556237218813906,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.048409250174340945,0.37026856451165924,-0.05046311082721189,0.05930470347648262
0.4662576687116564,0.4540610599078341,0.5186440677966102,0.5625,0.5396825396825397,0.4490885063702901,0.7421042478912008,0.27224264848698077,0.556237218813906,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.46421267893660534,0.46387062889672,0.5204918032786885,0.46691176470588236,0.49224806201550386,0.44824139333152613,0.7039713871546365,0.25532607923888084,0.556237218813906,TECHNICAL_MACRO,RandomForest,58,,,,
0.48057259713701433,0.481371984277582,0.5375,0.4742647058823529,0.50390625,0.45396787747357004,0.7381053962452785,0.2705827051254595,0.556237218813906,TECHNICAL_MACRO,XGBoost,58,,,,
0.4601226993865031,0.4541373000813228,0.5149253731343284,0.5073529411764706,0.5111111111111111,0.43062144212523723,0.71757414912074,0.2618627568599449,0.556237218813906,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.02081876908007363,0.15440409862707974,-0.11959102760268137,0.11860940695296524
0.47648261758691207,0.4618544998644619,0.5261437908496732,0.5919117647058824,0.5570934256055363,0.44232854432095425,0.7503687360747909,0.2760237600588563,0.556237218813906,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.49284253578732107,0.4854127134724858,0.5434782608695652,0.5514705882352942,0.5474452554744526,0.47280767145567903,0.6993248302725773,0.2530365967418766,0.556237218813906,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.47443762781186094,0.47212998102466797,0.5296442687747036,0.49264705882352944,0.5104761904761905,0.45698359989156956,0.7376665336826322,0.27027761740447964,0.556237218813906,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.4621676891615542,0.4517823258335592,0.5156794425087108,0.5441176470588235,0.5295169946332737,0.4360090810517755,0.7166436702933994,0.2614273186232888,0.556237218813906,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,-0.11937933539435486,-0.6105771795404584,-0.1622101707618555,0.1083844580777096
