accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
0.5541922290388548,0.5,0.5541922290388548,1.0,0.7131578947368421,0.5,0.6872621937369816,0.24706328266947108,0.5541922290388548
