feature,importance,rank
sentiment_momentum_10_30,0.036085539805709124,1
close_vs_ma_100,0.02565873906924287,2
volatility_45d,0.023793106955365937,3
volatility_30d,0.021896535930337514,4
ext_yield_curve_10y2y,0.021653085252805918,5
ma_50_vs_200,0.020803155755271065,6
volatility_60d,0.020274272271170398,7
close_vs_ma_200,0.020055368924936482,8
return_45d,0.019660905799427753,9
macd_signal,0.019003432266788366,10
return_60d,0.018679399986063317,11
ma_20_vs_50,0.018569751960672128,12
macd_diff,0.01710507974035574,13
close_vs_ma_60,0.017046746624624378,14
ext_us2y_level,0.016056311081381367,15
sentiment_mean_60d,0.015681961432017253,16
return_15d,0.015554823497895292,17
rsi_28,0.01544092630285585,18
sentiment_momentum_5_20,0.01445482915482222,19
close_vs_ma_50,0.014186355213107654,20
volatility_20d,0.013828146101918595,21
sentiment_momentum_20_60,0.013797088490946843,22
close_vs_ma_45,0.013476559765155475,23
volatility_15d,0.013298716160140044,24
ext_vix_level,0.01322482846615322,25
sentiment_momentum_15_45,0.013073434127543283,26
close_vs_ma_20,0.01295449869136607,27
sentiment_positive_ratio_30d,0.012601874932280292,28
macd,0.012388659073992996,29
bollinger_position,0.012378871142039397,30
close_vs_ma_30,0.012254989754580468,31
rsi_14,0.012223865901620987,32
ext_us10y_level,0.012150242601747135,33
sentiment_negative_ratio_30d,0.011863513832681036,34
sentiment_mean_30d,0.011758060591871494,35
volatility_10d,0.011727774761108619,36
volatility_5d,0.011457690460210352,37
sentiment_positive_ratio_20d,0.011074201072839377,38
sentiment_positive_ratio_60d,0.011050305776455268,39
sentiment_mean_20d,0.011002537770237703,40
range_pct,0.010727922632896788,41
ext_fedfunds_level,0.01050964148617776,42
sentiment_mean_45d,0.010264409513719867,43
close_vs_ma_15,0.010039071290748486,44
return_20d,0.009763655462297762,45
return_10d,0.009486409586650148,46
sentiment_negative_ratio_20d,0.009309724823028833,47
close_vs_ma_10,0.009085192780576647,48
return_5d,0.008833628556212754,49
news_count_log_60d,0.008699447027435348,50
return_30d,0.008528089261955666,51
ext_eurusd_return_5d,0.008404126212560795,52
sentiment_positive_ratio_10d,0.008395603012975598,53
month,0.008164788751640109,54
volume_vs_ma20,0.007878739753474166,55
ext_nasdaq100_return_5d,0.007373859116345111,56
sentiment_negative_ratio_45d,0.007193366804208498,57
ext_sp500_return_5d,0.007097751909590671,58
news_count_log_30d,0.006990089666631327,59
close_vs_ma_5,0.0069899257348384446,60
return_3d,0.006976986218931142,61
sentiment_mean_10d,0.006971708387634277,62
intraday_return,0.006918455766830039,63
sentiment_positive_ratio_45d,0.006699979749769849,64
ext_vix_change_5d,0.006519282241704816,65
sentiment_mean_15d,0.006502993080799097,66
news_count_60d,0.0064392124043541245,67
ext_vix_change_1d,0.006415321136870499,68
sentiment_positive_ratio_15d,0.006365543803158413,69
return_2d,0.006343351950215094,70
news_count_30d,0.006316243147097919,71
volume_change_1d,0.006216554457768233,72
return_1d,0.006131081674648807,73
news_count_log_45d,0.00589827155804792,74
gap_return,0.0058482073807332845,75
sentiment_negative_ratio_60d,0.005731178158135053,76
news_count_45d,0.005689778685902268,77
sentiment_negative_ratio_10d,0.005466887326608656,78
ext_eurusd_return_1d,0.005357515031504331,79
news_count_20d,0.004985687003312051,80
news_count_log_20d,0.004896814293531873,81
ext_us10y_change_1d,0.004857672640604421,82
sentiment_negative_ratio_15d,0.003938219083724609,83
ext_sp500_return_1d,0.00393319782615587,84
ext_nasdaq100_return_1d,0.003853426905929656,85
sentiment_positive_ratio_5d,0.0033149932707328984,86
news_count_10d,0.003230546568347714,87
news_count_log_10d,0.003042015710368034,88
sentiment_negative_ratio_5d,0.0030338283878631497,89
ext_us2y_change_1d,0.003012595145391948,90
news_count_15d,0.002952861804808264,91
sentiment_mean_5d,0.0029067989543453414,92
news_count_log_5d,0.0027196648791918466,93
news_count_log_15d,0.0025424559747996072,94
news_count_5d,0.002290460321561479,95
ext_fedfunds_change_5d,0.0018736288496047305,96
sentiment_positive_ratio_1d,0.0014003929326027083,97
sentiment_mean_1d,0.0013550564368304935,98
day_of_week,0.0011845612723246281,99
sentiment_available_20d,0.0010888185226770538,100
news_count_log_1d,0.0010814445410889354,101
sentiment_negative_ratio_1d,0.0009624730233278506,102
sentiment_available_30d,0.000893814995623997,103
news_count_1d,0.000813252696792869,104
sentiment_available_45d,0.00047665094935655416,105
sentiment_available_5d,0.00040191565635573385,106
sentiment_available_10d,0.0003919510070730717,107
sentiment_available_15d,0.00034894544072346404,108
sentiment_available_1d,0.00024324301174080928,109
sentiment_available_60d,0.00018242984879043758,110
