model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.643298969072165,0.6536082474226804,0.010309278350515427,0.5175780514442813,0.536813166120589,0.019235114676307785,0.7720685111989459,0.7754010695187166,0.00333255831977064,0.6782661092908524,0.6327910217301246,-0.04547508756072782,0.6816961840572405,0.7362106299926311,0.054514445935390565,0.22125820826200937,0.2377208585994134,0.016462650337404017
RandomForest,0.6742268041237114,0.6721649484536083,-0.0020618556701030855,0.5852351899973638,0.660433849282567,0.0751986592852032,0.7780898876404494,0.736318407960199,-0.04177147968025041,0.6964938048431439,0.6848943622189583,-0.011599442624185663,0.6061320625027621,0.6229551384617753,0.016823075959013223,0.20914680070294203,0.2165311079140785,0.007384307211136476
XGBoost,0.6288659793814433,0.6701030927835051,0.04123711340206182,0.5847644333973562,0.6034158098896547,0.018651376492298533,0.719626168224299,0.7647058823529411,0.04507971412864209,0.6637291454826197,0.6761006289308178,0.01237148344819805,0.6608483371530885,0.6240907541034416,-0.036757583049646936,0.23429173450633617,0.2135574165199987,-0.020734317986337458
LSTM,0.3649484536082474,0.6268041237113402,0.2618556701030928,0.5114582156441834,0.6116258049937859,0.10016758934960257,0.07784431137724551,0.6988352745424293,0.6209909631651838,0.5123714834481979,0.6539750687304636,0.1416035852822657,0.714172637016003,0.6565610885801559,-0.05761154843584704,0.2604838290528387,0.23122433237413811,-0.029259496678700564
ENSEMBLE,0.6639175257731958,0.7030927835051546,0.039175257731958735,0.5588916506609423,0.6157778782058525,0.05688622754491024,0.7776261937244202,0.7983193277310925,0.020693134006672276,0.7112002410273792,0.72249839942756,0.01129815840018078,0.577670246753776,0.587314893584416,0.009644646830640036,0.19886191455476201,0.19999312900493213,0.001131214450170115
