model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
RandomForestRegressor,23.799959892587633,18.27589228765266,5.375720115650341,-0.22890560911962282,0.522397476340694,30.343303214097713,22.076476971295687,3.86398128266724,0.46141730217663013,0.640495867768595,True,True
XGBRegressor,27.87139268344322,20.971330220949987,6.0074575827652765,-0.4203002424905559,0.5261829652996846,28.638425901128436,23.022152618079154,3.9568660467426957,0.5202389674409418,0.5351239669421488,True,False
ENSEMBLE_REGRESSION,28.45796045190962,22.116187069254202,6.629315742312793,-0.8438499925415881,0.4933753943217665,28.70964572896211,20.133417695484106,3.5472690163880465,0.5178498009108494,0.7045454545454546,True,False
Ridge,49.711884892195144,38.13924194642595,12.34201152464736,-8.400636797037865,0.49589905362776027,55.6630390246629,45.49250275488811,7.896687927770298,-0.8124269488745826,0.6735537190082644,False,False
