ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXR8,1,NEUTRAL / BAJA CONFIANZA,0.5760489364396412,NEUTRAL,NEUTRAL,680.94,679.2746140038981,681.3124378459098,674.9923967434561,674.9923967434561,687.1657198953582,0.0005469466412748591,XGBRegressor,5.611554694134753,5.61977321042454,0.0014624284614442873
