model,sin_accuracy,con_accuracy,delta_accuracy,sin_balanced_accuracy,con_balanced_accuracy,delta_balanced_accuracy,sin_f1,con_f1,delta_f1,sin_roc_auc,con_roc_auc,delta_roc_auc,sin_log_loss,con_log_loss,delta_log_loss,sin_brier,con_brier,delta_brier
LogisticRegression,0.6290983606557377,0.6209016393442623,-0.008196721311475308,0.5319940476190477,0.5116071428571429,-0.020386904761904745,0.7489597780859917,0.7489823609226595,2.2582836667783823e-05,0.5933035714285714,0.6170386904761904,0.023735119047619047,0.6636402068842142,0.7518202953498865,0.08818008846567227,0.23011868611780825,0.24806420570135607,0.017945519583547814
RandomForest,0.5737704918032787,0.5676229508196722,-0.006147540983606481,0.5081845238095238,0.4653273809523809,-0.04285714285714293,0.688622754491018,0.7065368567454798,0.017914102254461883,0.5619977678571428,0.5245163690476191,-0.037481398809523725,0.6737194996476368,0.6667770957635513,-0.006942403884085513,0.24113876570296058,0.23772690212376185,-0.0034118635791987317
XGBoost,0.5491803278688525,0.6188524590163934,0.0696721311475409,0.5417410714285715,0.5468005952380952,0.0050595238095236805,0.6219931271477663,0.7280701754385965,0.1060770482908302,0.5615513392857143,0.5799665178571428,0.018415178571428492,0.7138399290555864,0.6927096661038887,-0.02113026295169762,0.255216687948516,0.24472997730656268,-0.010486710641953306
LSTM,0.36885245901639346,0.4405737704918033,0.07172131147540983,0.4961309523809524,0.41510416666666666,-0.08102678571428573,0.15384615384615385,0.5380710659898477,0.3842249121436938,0.4846168154761905,0.47900855654761904,-0.005608258928571475,0.7294647738062852,0.7048001115351341,-0.02466466227115105,0.26801910840644855,0.2557640380515699,-0.012255070354878661
ENSEMBLE,0.6127049180327869,0.6065573770491803,-0.006147540983606592,0.523735119047619,0.5077380952380952,-0.015997023809523836,0.7326732673267327,0.7333333333333333,0.0006600660066006236,0.597172619047619,0.5849702380952381,-0.012202380952380909,0.6543875461364572,0.6513856129580129,-0.003001933178444327,0.23121518763934906,0.2302993260635892,-0.0009158615757598743
