variant,model,n_features,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
SIN_SENTIMIENTO,LogisticRegression,58,0.6324435318275154,0.5556369887803113,0.6624365482233503,0.8501628664495114,0.7446504992867332,0.59728555917481,0.7307765857529581,0.2434188814777289,0.6303901437371663
SIN_SENTIMIENTO,RandomForest,58,0.6427104722792608,0.5614820846905537,0.6650124069478908,0.8729641693811075,0.7549295774647887,0.5819399203764025,0.6609266604661362,0.2350857306566486,0.6303901437371663
SIN_SENTIMIENTO,XGBoost,58,0.5030800821355236,0.48175895765472315,0.6156583629893239,0.5635179153094463,0.5884353741496599,0.5214802750633369,0.7120128817409228,0.258308357124565,0.6303901437371663
SIN_SENTIMIENTO,LSTM,58,0.5133470225872689,0.5933224755700326,0.8301886792452831,0.28664495114006516,0.4261501210653753,0.5859753890698516,0.6982090703362046,0.2525030007832939,0.6303901437371663
SIN_SENTIMIENTO,ENSEMBLE,58,0.6324435318275154,0.5613825551936301,0.6666666666666666,0.8338762214983714,0.7409551374819102,0.5723127035830619,0.6541311507868653,0.2315243422942508,0.6303901437371663
CON_SENTIMIENTO,LogisticRegression,110,0.5790554414784395,0.5121425986246833,0.6378378378378379,0.7687296416938111,0.6971935007385525,0.5525153818313426,0.7889907618909552,0.26909407318192724,0.6303901437371663
CON_SENTIMIENTO,RandomForest,110,0.6057494866529775,0.540209916757148,0.6549865229110512,0.7915309446254072,0.7168141592920354,0.5389793702497285,0.6644437805284424,0.23697903520794394,0.6303901437371663
CON_SENTIMIENTO,XGBoost,110,0.5092402464065708,0.4866449511400652,0.6197183098591549,0.5732899022801303,0.5956006768189509,0.5127940644227289,0.7164636097182423,0.2607187477363523,0.6303901437371663
CON_SENTIMIENTO,LSTM,110,0.5215605749486653,0.49411871154542164,0.6258503401360545,0.5993485342019544,0.6123128119800333,0.4829352153456388,0.692665642943841,0.24967363728931022,0.6303901437371663
CON_SENTIMIENTO,ENSEMBLE,110,0.5728952772073922,0.5107039449873326,0.6371191135734072,0.749185667752443,0.688622754491018,0.537513572204126,0.6732475039025848,0.24075424207500085,0.6303901437371663
