baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5257731958762887,0.4066301359545061,0.606280193236715,0.789308176100629,0.6857923497267759,0.4066301359545061,0.7584863004110144,0.2796907216494845,0.6556701030927835,0.0989983054333099,0.3254620123203267,0.050271415736564684,0.15765866734874834,0.18313979748687,0.19839151281084927,0.359706001753686,0.837415956075871,0.4076116507202738,-0.26689133651158936,-0.26689133651158925,3,0.8515463917525773,0.5544794188861986,1.0721277508684943
