accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,phase_offset,n_observations,n_positive,n_negative
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,1.0,0.4506926004896154,0.14086859562444987,0.7272727272727273,0,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5041961374922624,0.16531117394206207,0.7272727272727273,1,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.9166666666666666,0.5122954379136677,0.1685479307627603,0.7272727272727273,2,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5119026190058625,0.16901396607748104,0.7272727272727273,3,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333333,0.5141559801179597,0.1698315035230249,0.7272727272727273,4,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.4887705831096552,0.1600397163911564,0.7272727272727273,5,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.75,0.5379418500933925,0.18028905584415614,0.7272727272727273,6,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.5280982279531534,0.17435343308573603,0.7272727272727273,7,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.5326071879842008,0.17682117364174277,0.7272727272727273,8,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5220878518872859,0.17209107133563323,0.7272727272727273,9,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5078598173089979,0.16674139625607154,0.7272727272727273,10,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5224296270138699,0.1726808840517865,0.7272727272727273,11,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5276913071806895,0.1751358669371318,0.7272727272727273,12,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5214641179326139,0.17278593876436887,0.7272727272727273,13,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.5550781825750111,0.1874213025179654,0.7272727272727273,14,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.560942191469867,0.19001321045282465,0.7272727272727273,15,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5364685469854048,0.18020243624822302,0.7272727272727273,16,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.875,0.5533384648957776,0.1890889580567545,0.7272727272727273,17,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.5502240723524244,0.1872260398168103,0.7272727272727273,18,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7083333333333333,0.5791736613469772,0.19902031081086405,0.7272727272727273,19,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7083333333333333,0.5740700077219019,0.19652849012806517,0.7272727272727273,20,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.75,0.5544968698774038,0.18833265576720068,0.7272727272727273,21,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5208980342575061,0.1745913111779537,0.7272727272727273,22,11,8,3
0.8181818181818182,0.5,0.8181818181818182,1.0,0.9,0.8333333333333333,0.4327917687340579,0.13459093776630998,0.8181818181818182,23,11,9,2
0.8181818181818182,0.5,0.8181818181818182,1.0,0.9,0.8888888888888888,0.4518211642215446,0.14304783018923858,0.8181818181818182,24,11,9,2
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5353221404877654,0.18208777892505099,0.7272727272727273,25,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.7916666666666667,0.5063551421059613,0.16857949007371048,0.7272727272727273,26,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.488282290587888,0.16140839998174128,0.7272727272727273,27,11,8,3
0.6363636363636364,0.4375,0.7,0.875,0.7777777777777778,0.8333333333333334,0.49479452984830624,0.16369090380093737,0.7272727272727273,28,11,8,3
0.7272727272727273,0.5,0.7272727272727273,1.0,0.8421052631578947,0.8333333333333334,0.5012192686135513,0.16593568857980778,0.7272727272727273,29,11,8,3
