baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.5405405405405406,0.3693181818181818,0.6683804627249358,0.7386363636363636,0.7017543859649122,0.3693181818181818,0.7459739608733935,0.2737837837837837,0.7318087318087318,0.055051187357211706,0.2563349690290415,0.02847372510943358,0.12699551845341528,0.14278583444231202,0.15847364803380973,0.26831057523549906,0.8339728407648012,0.28019025802331254,-0.23320322498080448,-0.23320322498080392,3,0.8066528066528067,0.5412371134020618,1.0581936058132504
