accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.48232848232848236,0.5996520436927414,0.8652482269503546,0.3465909090909091,0.4949290060851927,0.6228197674418604,0.7791392688464528,0.2860939334947994,0.7318087318087318,TECHNICAL,LogisticRegression,42,,,,
0.6237006237006237,0.4457804792107118,0.7070217917675545,0.8295454545454546,0.7633986928104575,0.5300607822410147,0.6264741224136001,0.22103564394201924,0.7318087318087318,TECHNICAL,RandomForest,42,,,,
0.7318087318087318,0.6104981501057083,0.7851662404092071,0.8721590909090909,0.8263795423956931,0.6612491190979564,0.5585492172182949,0.18625753358141503,0.7318087318087318,TECHNICAL,XGBoost,42,,,,
0.7027027027027027,0.6053448731501057,0.7863013698630137,0.8153409090909091,0.800557880055788,0.6512949260042284,0.5940326227023497,0.20582494741575594,0.7318087318087318,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.19400037236867296,0.8243649830004981,-0.15074208265326128,0.5051975051975052
0.7338877338877339,0.5677193446088795,0.7616822429906542,0.9261363636363636,0.8358974358974359,0.8179395701198027,0.5853795003934549,0.1631799350291711,0.7318087318087318,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.6943866943866944,0.6414068005637774,0.8134556574923547,0.7556818181818182,0.7835051546391752,0.7413010923185341,0.599962634824464,0.20689692866900247,0.7318087318087318,TECHNICAL_MACRO,RandomForest,58,,,,
0.7027027027027027,0.7698643410852712,0.9523809523809523,0.625,0.7547169811320755,0.8595842142353771,0.5660931596400784,0.1935529360555567,0.7318087318087318,TECHNICAL_MACRO,XGBoost,58,,,,
0.8232848232848233,0.7687632135306555,0.8739495798319328,0.8863636363636364,0.8801128349788434,0.8720269556025371,0.46115470086082877,0.14666321897163612,0.7318087318087318,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.23344131196974094,0.9083198947337916,-0.16932139918381606,0.5405405405405406
0.7442827442827443,0.540444415081043,0.7483731019522777,0.9801136363636364,0.8487084870848709,0.8233571176885132,0.7340588575044563,0.19314240651383444,0.7318087318087318,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.6881496881496881,0.5020921423537703,0.7327188940092166,0.9034090909090909,0.8091603053435115,0.6893278717406625,0.5885391029556548,0.20089060091859898,0.7318087318087318,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.6943866943866944,0.7126167195207893,0.8810408921933085,0.6732954545454546,0.7632850241545893,0.8051664904862579,0.5779519408337968,0.19973515471780645,0.7318087318087318,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.7837837837837838,0.6312764270613107,0.7897196261682243,0.9602272727272727,0.8666666666666667,0.8282020789288231,0.4859230554711338,0.15732278341358724,0.7318087318087318,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.3290999990197223,1.15560747398533,-0.1880040568264577,0.6548856548856549
