ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXR8,10,NEUTRAL / BAJA CONFIANZA,0.4376576542100812,NEUTRAL,NEUTRAL,680.94,677.3607958608089,679.3928782483913,660.6778589440981,660.6778589440981,700.6610545039957,-0.002272038287674083,RandomForestRegressor,19.219144041496353,18.6349637429985,-0.03134861470912931
