accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate
0.6625514403292181,0.5,0.6625514403292181,1.0,0.7970297029702971,0.5,0.6393384946367572,0.22358146285500669,0.6625514403292181
