model,cv_rmse,cv_mae,cv_mape_pct,cv_r2,cv_direction_accuracy,holdout_rmse,holdout_mae,holdout_mape_pct,holdout_r2,holdout_direction_accuracy,eligible_for_final_selection,selected_by_cv
RandomForestRegressor,54.37388673743182,47.04368207250063,7.5166566879772345,0.08671486550343419,0.5743589743589743,88.25180982736472,61.67558234819642,5.660666166552469,0.2761182643340474,0.7208333333333333,True,True
XGBRegressor,57.12910428519986,48.85177267991622,7.651659436731715,0.008324395010658492,0.5897435897435896,87.86406561139928,58.0052178954929,5.360919164742352,0.2824652016938277,0.7729166666666667,True,False
ENSEMBLE_REGRESSION,57.528118788915776,49.87578152749311,7.974530784726104,-0.0004697035841627173,0.6019230769230769,97.70159035055791,72.68244668353951,6.689039255042939,0.11279568732617551,0.7125,True,False
Ridge,87.09547546841608,70.6030570689884,12.166578233979404,-1.7146901590622607,0.6179487179487179,206.46159482598134,176.3008796203714,15.740954883447197,-2.9618582556350392,0.7041666666666667,False,False
