baseline,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,strategy_total_return,buy_hold_total_return,strategy_annual_return,buy_hold_annual_return,strategy_volatility,buy_hold_volatility,strategy_sharpe,buy_hold_sharpe,strategy_sortino,strategy_max_drawdown,buy_hold_max_drawdown,trades,market_exposure,win_rate_active_days,profit_factor
MA50_MA200,0.54375,0.3930722891566265,0.6381418092909535,0.786144578313253,0.7044534412955465,0.3930722891566265,0.7432545927403938,0.2724999999999999,0.6916666666666667,0.08464679542551501,0.30819218067540444,0.043581513444598485,0.15146982952642007,0.1833220830681177,0.19864682478914972,0.3246823371391571,0.8096054333722457,0.364763166925607,-0.2668913365115889,-0.2668913365115897,3,0.85,0.553921568627451,1.0651421962289251
