ticker,horizon,classification_signal,classification_probability_up,regression_price_bias,experimental_action,current_close_entry_reference,max_entry_price_for_edge,future_target_price_reference,risk_reference_80_low,interval80_low,interval80_high,expected_return,selected_regression_model,rmse,persistence_rmse,rmse_skill_vs_persistence
SXRV,20,BAJADA / BAJISTA,0.3822654364155756,NEUTRAL,BAJISTA_NO_CONFIRMADA,1420.8,1416.9203343076986,1421.1710953106215,1342.8877605576095,1342.8877605576095,1475.1221295129446,0.0002611875778586459,RandomForestRegressor,60.844014962936235,67.63961141804042,0.10046770394798132
