accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,variant,model,n_features,strategy_total_return,strategy_sharpe,strategy_max_drawdown,market_exposure
0.514344262295082,0.5136542792792793,0.6194331983805668,0.5168918918918919,0.56353591160221,0.5051379504504504,0.7254925611990592,0.26432226546748744,0.6065573770491803,TECHNICAL,LogisticRegression,42,,,,
0.5594262295081968,0.5087274774774775,0.6121883656509696,0.7466216216216216,0.6727549467275494,0.5500070382882882,0.6722454365849803,0.23977917848645883,0.6065573770491803,TECHNICAL,RandomForest,42,,,,
0.5081967213114754,0.48205236486486486,0.5927152317880795,0.6047297297297297,0.5986622073578596,0.5060881193693694,0.7088359826772571,0.25771779175367593,0.6065573770491803,TECHNICAL,XGBoost,42,,,,
0.5389344262295082,0.5101351351351351,0.6141479099678456,0.6452702702702703,0.6293245469522241,0.5208685247747749,0.6867306452961636,0.2470522894709877,0.6065573770491803,TECHNICAL,CLASSICAL_ENSEMBLE,42,0.20355399761845105,0.8002713119737142,-0.16805204515791383,0.2827868852459016
0.5758196721311475,0.5524352477477478,0.6468646864686468,0.6621621621621622,0.654424040066778,0.5648402308558558,0.73416975272825,0.257468448634072,0.6065573770491803,TECHNICAL_MACRO,LogisticRegression,58,,,,
0.5389344262295082,0.48909065315315314,0.5994397759103641,0.722972972972973,0.655436447166922,0.5318658502252251,0.6779591938341583,0.24258706098143376,0.6065573770491803,TECHNICAL_MACRO,RandomForest,58,,,,
0.5122950819672131,0.5009853603603603,0.6074074074074074,0.5540540540540541,0.5795053003533569,0.5019003378378379,0.7275789172951344,0.265856751123144,0.6065573770491803,TECHNICAL_MACRO,XGBoost,58,,,,
0.5881147540983607,0.558910472972973,0.6498422712933754,0.6959459459459459,0.6721044045676998,0.537865990990991,0.6875602606083094,0.24702798379704669,0.6065573770491803,TECHNICAL_MACRO,CLASSICAL_ENSEMBLE,58,0.21973108171330535,0.813034848263248,-0.16090479499731958,0.3668032786885246
0.5491803278688525,0.5231559684684685,0.6241830065359477,0.6452702702702703,0.6345514950166113,0.5461359797297297,0.7468999331666514,0.2649491875371662,0.6065573770491803,TECHNICAL_MACRO_NLP,LogisticRegression,110,,,,
0.5881147540983607,0.5406109234234234,0.6330532212885154,0.7635135135135135,0.6921898928024502,0.5349802927927928,0.6772989899232293,0.24215259531592892,0.6065573770491803,TECHNICAL_MACRO_NLP,RandomForest,110,,,,
0.5081967213114754,0.4939470720720721,0.6014492753623188,0.5608108108108109,0.5804195804195804,0.49345439189189183,0.720296928146297,0.26199281549400993,0.6065573770491803,TECHNICAL_MACRO_NLP,XGBoost,110,,,,
0.5614754098360656,0.5278012387387387,0.6265432098765432,0.6858108108108109,0.6548387096774193,0.5305461711711712,0.691410427155601,0.24868125345146375,0.6065573770491803,TECHNICAL_MACRO_NLP,CLASSICAL_ENSEMBLE,110,0.07254447096719341,0.3311159293431273,-0.15631438712820322,0.33401639344262296
